frag_from,frag_to,chemotype_from,chemotype_to,layer,cross_layer,undirected_key,direction,n_pairs,n_contexts,core_heavy,frag_heavy_max,frag_heavy_diff,frag_ratio,core_over_frag,mean_d_Hf,std_d_Hf,z_Hf,p_Hf,sign_consistency_Hf,sig_Hf,mean_d_Q,std_d_Q,z_Q,p_Q,sign_consistency_Q,sig_Q,mean_d_OBgood,std_d_OBgood,z_OBgood,p_OBgood,sign_consistency_OBgood,sig_OBgood,mean_d_Pe,std_d_Pe,z_Pe,p_Pe,sign_consistency_Pe,sig_Pe,mean_d_D,std_d_D,z_D,p_D,sign_consistency_D,sig_D,mean_d_P,std_d_P,z_P,p_P,sign_consistency_P,sig_P,mean_d_IS,std_d_IS,z_IS,p_IS,sign_consistency_IS,sig_IS,composite_z,composite_gated,n_improve,n_worsen,has_tradeoff,composite_props
[*:1]c1nnc([*:2])[nH]1,[*:1]c1nnn(N[N+](=O)[O-])c1[*:2],azole_ring,nitramine,linker,False,*c1nnc(*)[nH]1||*c1nnn(N[N+](=O)[O-])c1*,canonical,438,438,12.5434,9,4,0.417762,1.39371,51.9115,4.67858,1.03488,0,1,True,261.353,88.7918,1.71923,1.43089e-217,1,True,22.6055,6.56381,1.25689,1.05521e-244,1,True,0.164086,0.0426927,2.08325,4.51918e-264,1,True,0.641166,0.15085,1.42615,4.50318e-282,1,True,4.95186,0.902235,1.34103,0,1,True,-87.0462,92.6954,-0.851208,4.43947e-62,0.118721,True,8.86144,8.86144,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnc(C)n1[*:1],[*:1]c1nc([*:2])n(N[N+](=O)[O-])n1,azole_ring,nitramine,linker,False,*c1nc(*)n(N[N+](=O)[O-])n1||*c1nnc(C)n1*,reverse,391,391,12.8798,9,3,0.411338,1.43109,20.8652,8.65994,0.415958,1.1259e-164,1,True,201.222,94.6805,1.32368,6.96691e-147,1,True,37.2891,7.31181,2.07332,1.83204e-281,1,True,0.0857399,0.04313,1.08856,1.00213e-137,0.987212,True,0.881508,0.153782,1.96074,1.31199e-300,1,True,7.36827,1.04463,1.99543,0,1,True,-109.199,121.679,-1.06784,4.48179e-52,0.161125,True,8.85768,8.85768,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])c1C,[*:1]c1nnc([*:2])n1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1nnc(*)n1[N+](=O)[O-]||*c1nnn(*)c1C,reverse,375,375,12.688,8,2,0.386698,1.586,9.96733,9.19624,0.198704,3.43401e-65,0.842667,True,218.947,94.0861,1.44028,3.30051e-153,0.997333,True,38.5616,7.34683,2.14407,1.6496e-274,1,True,0.0666472,0.0422901,0.84616,1.49115e-103,0.952,True,0.92703,0.143481,2.06199,2.715e-307,1,True,7.97114,1.17201,2.15869,0,1,True,-45.8285,103.947,-0.448148,3.48618e-16,0.272,True,8.8499,8.8499,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(C)n1[*:2],[*:1]c1nnn([*:2])n1,azole_ring,azole_ring,linker,False,*c1nnc(C)n1*||*c1nnn(*)n1,canonical,418,418,12.8636,6,1,0.318072,2.14394,36.8993,3.52199,0.735606,0,1,True,183.622,40.8998,1.2079,1.10111e-278,0.997608,True,31.5084,3.65935,1.75191,0,1,True,0.123663,0.0266605,1.57004,2.5289e-284,1,True,0.81444,0.1143,1.81156,0,1,True,6.53306,1.19546,1.76924,0,1,True,-83.2318,124.314,-0.813907,1.73629e-35,0.229665,True,8.84626,8.84626,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnc(C)n1[*:1],[*:1]c1nc([N+](=O)[O-])nn1[*:2],azole_ring,nitro,linker,False,*c1nc([N+](=O)[O-])nn1*||*c1nnc(C)n1*,reverse,353,353,12.6657,8,2,0.387114,1.58322,10.7002,11.0261,0.213313,9.04065e-53,0.818697,True,228.92,98.7858,1.50588,8.97861e-144,1,True,38.7207,7.32122,2.15292,1.31492e-259,1,True,0.0718785,0.0500919,0.912577,1.27267e-87,0.94051,True,0.899314,0.158495,2.00034,5.18934e-270,1,True,7.60202,1.25624,2.05873,1.41439e-279,1,True,-72.7217,133.912,-0.711131,1.38502e-21,0.23796,True,8.84377,8.84377,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1n[nH]c([*:1])n1,[*:1]c1c(N[N+](=O)[O-])nnn1[*:2],azole_ring,nitramine,linker,False,*c1c(N[N+](=O)[O-])nnn1*||*c1n[nH]c(*)n1,reverse,331,331,12.9577,9,4,0.409879,1.43974,52.3881,8.94835,1.04438,1.27475e-257,1,True,252.722,85.3362,1.66246,1.36512e-165,1,True,21.7301,7.08745,1.20822,4.52161e-170,1,True,0.161816,0.0399913,2.05444,7.47883e-207,1,True,0.659555,0.147606,1.46705,2.48624e-220,1,True,5.18606,0.879527,1.40446,1.29265e-258,1,True,-38.7368,82.1194,-0.3788,3.71306e-16,0.296073,True,8.841,8.841,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])c1C,[*:2]c1nnn([*:1])c1N=[N+]=[N-],azole_ring,azide,linker,False,*c1nnn(*)c1C||*c1nnn(*)c1N=[N+]=[N-],canonical,275,275,12.3927,8,2,0.392297,1.54909,94.6921,11.3335,1.88773,1.02798e-255,1,True,196.508,78.1369,1.29267,1.12211e-120,1,True,27.7286,5.90358,1.54175,5.89272e-189,1,True,0.0891785,0.0543942,1.13222,8.78143e-80,0.992727,True,0.681712,0.141017,1.51633,3.05028e-192,1,True,5.38646,0.821872,1.45873,2.42963e-227,1,True,-19.2401,102.235,-0.188145,0.00199593,0.4,True,8.82943,8.82943,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(C)n1[*:2],[*:1]c1nc([N+](=O)[O-])nn1[*:2],azole_ring,nitro,linker,False,*c1nc([N+](=O)[O-])nn1*||*c1nnc(C)n1*,reverse,424,424,12.6014,8,2,0.388323,1.57518,9.89748,4.54235,0.197311,6.55604e-163,0.96934,True,226.675,90.7628,1.49111,4.30893e-184,0.997642,True,38.8234,7.41029,2.15863,7.14581e-310,1,True,0.070133,0.0354695,0.890416,2.03213e-148,0.985849,True,0.903296,0.134841,2.0092,0,1,True,7.65618,1.10392,2.0734,0,1,True,-72.6864,135.61,-0.710786,4.62559e-25,0.257075,True,8.82007,8.82007,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1C,[*:1]c1nc(N=[N+]=[N-])nn1[*:2],azole_ring,azide,linker,False,*c1nc(N=[N+]=[N-])nn1*||*c1nnc(*)n1C,reverse,371,371,12.6981,8,2,0.386509,1.58726,96.1453,8.5453,1.9167,0,1,True,200.833,63.3773,1.32112,3.01861e-195,1,True,26.9296,5.59176,1.49732,2.72227e-258,1,True,0.0979965,0.0387298,1.24417,4.25995e-163,1,True,0.655826,0.127582,1.45875,2.30164e-268,1,True,5.06726,0.729796,1.37228,0,1,True,-75.9676,130.204,-0.742872,2.07564e-25,0.234501,True,8.81035,8.81035,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn(C)c1[*:2],[*:1]c1nnc(N=[N+]=[N-])n1[*:2],azole_ring,azide,linker,False,*c1nnc(N=[N+]=[N-])n1*||*c1nnn(C)c1*,reverse,351,351,12.7322,8,2,0.385873,1.59152,95.9299,7.78455,1.91241,0,1,True,194.883,60.7,1.28198,1.28829e-186,1,True,26.7298,5.40554,1.48621,2.68186e-248,1,True,0.091739,0.036301,1.16473,3.12785e-154,1,True,0.674709,0.120657,1.50076,2.4315e-266,1,True,5.37812,0.77733,1.45647,6.94447e-298,1,True,-15.8157,85.5477,-0.154658,0.00059903,0.410256,True,8.80255,8.80255,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])[nH]1,[*:1]c1nnn([N+](=O)[O-])c1[*:2],azole_ring,nitro,linker,False,*c1nnc(*)[nH]1||*c1nnn([N+](=O)[O-])c1*,canonical,425,425,12.4988,8,3,0.390266,1.56235,41.4925,5.41961,0.827174,0,1,True,287.828,90.3519,1.89339,2.52903e-224,1,True,23.3932,6.11412,1.30069,1.68546e-255,1,True,0.149753,0.0385422,1.90128,3.7206e-258,1,True,0.654687,0.136916,1.45622,2.02497e-294,1,True,5.18421,0.884826,1.40395,0,1,True,-49.0761,85.5429,-0.479905,4.33932e-28,0.244706,True,8.78272,8.78272,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:1]c1nn([*:2])nc1N[N+](=O)[O-],azole_ring,nitramine,linker,False,*c1c(C)nnn1*||*c1nn(*)nc1N[N+](=O)[O-],canonical,366,366,12.694,9,3,0.414861,1.41044,18.3454,3.77503,0.365724,3.33742e-256,1,True,186.285,91.2772,1.22542,2.26044e-132,1,True,37.8777,7.99863,2.10605,2.85236e-252,1,True,0.0764063,0.0334099,0.970062,3.02737e-147,0.997268,True,0.90808,0.121979,2.01984,0,1,True,7.70601,0.89733,2.08689,0,1,True,-67.9081,110.582,-0.66406,2.99708e-27,0.188525,True,8.77399,8.77399,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])n1C,[*:1]c1nc(N=[N+]=[N-])n([*:2])n1,azole_ring,azide,linker,False,*c1nc(N=[N+]=[N-])n(*)n1||*c1nnc(*)n1C,reverse,417,417,12.7746,8,2,0.385086,1.59682,95.7764,8.24298,1.90935,0,1,True,198.012,68.209,1.30256,5.59699e-205,1,True,26.8189,5.75082,1.49116,1.41249e-284,1,True,0.0982266,0.0432688,1.2471,2.04293e-166,0.997602,True,0.653616,0.13279,1.45384,6.33195e-294,1,True,5.05324,0.739405,1.36849,0,1,True,-20.7328,102.288,-0.202742,4.22282e-05,0.446043,True,8.77249,8.77249,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]C,[*:1]N=[N+]=[N-],other,azide,substituent,False,*C||*N=[N+]=[N-],canonical,5085,5085,17.2037,3,2,0.148487,5.73458,92.8705,6.93196,1.85142,0,1,True,192.934,71.4175,1.26916,0,1,True,28.0062,6.37736,1.55718,0,1,True,0.0864244,0.0439215,1.09725,0,1,True,0.684675,0.143173,1.52292,0,1,True,5.41599,0.780794,1.46672,0,1,True,-31.4769,91.8711,-0.307806,9.53164e-125,0.319371,True,8.76466,8.76466,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]Nc1nn(C)nc1[*:2],[*:1]Nc1nc([*:2])nn1N=[N+]=[N-],azole_ring,azide,linker,False,*Nc1nc(*)nn1N=[N+]=[N-]||*Nc1nn(C)nc1*,reverse,103,103,12.7184,9,2,0.414394,1.41316,100.023,4.76404,1.99401,5.95063e-137,1,True,191.737,50.5978,1.26129,1.59601e-62,1,True,24.5535,4.42015,1.3652,1.0729e-78,1,True,0.0950485,0.0258984,1.20675,3.37037e-61,1,True,0.65882,0.0863762,1.46541,2.03348e-92,1,True,5.41822,0.557472,1.46733,5.16517e-103,1,True,-56.8727,88.4788,-0.556147,2.68711e-09,0.213592,True,8.75998,8.75998,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnn([*:1])c1C,[*:1]c1nnc([N+](=O)[O-])n1[*:2],azole_ring,nitro,linker,False,*c1nnc([N+](=O)[O-])n1*||*c1nnn(*)c1C,reverse,352,352,12.6193,8,2,0.387986,1.57741,10.3526,12.0654,0.206383,4.68337e-44,0.784091,True,225.605,95.7162,1.48408,1.46562e-145,1,True,38.8362,6.84693,2.15934,3.38147e-269,1,True,0.0628259,0.0486738,0.797644,7.1584e-77,0.920455,True,0.904312,0.13438,2.01146,1.3632e-294,1,True,7.7503,1.07832,2.09888,2.01034e-304,1,True,-68.53,118.646,-0.670141,8.47482e-24,0.215909,True,8.75779,8.75779,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc(C)n1[*:2],[*:1]c1nc(N[N+](=O)[O-])nn1[*:2],azole_ring,nitramine,linker,False,*c1nc(N[N+](=O)[O-])nn1*||*c1nnc(C)n1*,reverse,416,416,12.8269,9,3,0.412335,1.42521,17.9873,3.63401,0.358585,3.44776e-294,1,True,191.964,87.9296,1.26278,3.71959e-160,1,True,37.5934,7.55276,2.09024,3.71022e-295,1,True,0.0812014,0.0321885,1.03094,3.24555e-182,0.997596,True,0.893879,0.125131,1.98825,0,1,True,7.4794,0.92001,2.02552,0,1,True,-81.1803,133.77,-0.793846,3.62764e-30,0.235577,True,8.75632,8.75632,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:2]c1nn([*:1])nc1N[N+](=O)[O-],azole_ring,nitramine,linker,False,*c1c(C)nnn1*||*c1nn(*)nc1N[N+](=O)[O-],canonical,334,334,12.8323,9,3,0.412233,1.42582,19.2871,10.1417,0.384498,8.1493e-113,0.98503,True,184.985,97.5936,1.21687,1.941e-112,1,True,37.2967,7.25468,2.07374,9.41228e-242,1,True,0.0754524,0.0416912,0.957952,2.98344e-107,0.976048,True,0.907939,0.131935,2.01953,9.29254e-283,1,True,7.76648,1.02821,2.10327,5.66698e-296,1,True,-75.2946,105.985,-0.736291,1.80349e-31,0.179641,True,8.75586,8.75586,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]n1nnnc1C,[*:1]n1nnnc1N=[N+]=[N-],azole_ring,azide,scaffold,False,*n1nnnc1C||*n1nnnc1N=[N+]=[N-],canonical,187,187,12.016,8,2,0.399679,1.50201,92.8751,3.55196,1.85151,7.0703e-266,1,True,197.572,64.3524,1.29967,8.08815e-97,1,True,28.3662,5.8349,1.5772,1.42934e-131,1,True,0.0856321,0.0354808,1.08719,1.10877e-79,1,True,0.672659,0.122654,1.49619,5.85687e-141,1,True,5.28532,0.721154,1.43133,8.22126e-164,1,True,-34.2725,94.4264,-0.335144,1.55975e-06,0.299465,True,8.7431,8.7431,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:2]c1nn([*:1])nc1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1c(C)nnn1*||*c1nn(*)nc1[N+](=O)[O-],canonical,336,336,12.8214,8,2,0.38422,1.60268,11.4241,10.269,0.227745,1.14012e-60,0.869048,True,225.859,100.648,1.48575,5.30365e-133,1,True,38.6332,7.63609,2.14806,6.03451e-241,1,True,0.066606,0.0454479,0.845636,1.4342e-85,0.96131,True,0.889425,0.137209,1.97835,6.21351e-276,1,True,7.55849,1.11773,2.04694,5.96526e-282,1,True,-58.0628,101.299,-0.567785,1.65777e-22,0.184524,True,8.73247,8.73247,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]n1nnc(C)n1,[*:1]n1nnnc1N=[N+]=[N-],azole_ring,azide,scaffold,False,*n1nnc(C)n1||*n1nnnc1N=[N+]=[N-],canonical,257,257,12.323,8,2,0.393643,1.54037,94.6403,2.7881,1.8867,0,1,True,191.265,65.0456,1.25818,3.37336e-128,1,True,27.4244,5.9195,1.52483,3.23998e-175,1,True,0.0860798,0.033217,1.09288,9.02877e-116,1,True,0.675116,0.115974,1.50166,1.07588e-199,1,True,5.41712,0.695497,1.46703,2.29941e-231,1,True,-18.3734,91.9719,-0.17967,0.00153434,0.389105,True,8.73128,8.73128,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:1]c1nn([N+](=O)[O-])nc1[*:2],azole_ring,nitro,linker,False,*c1c(C)nnn1*||*c1nn([N+](=O)[O-])nc1*,canonical,379,379,12.4934,8,2,0.39037,1.56168,9.89079,8.57895,0.197178,1.61192e-71,0.915567,True,230.14,97.6991,1.51391,1.61948e-156,1,True,39.3979,7.19462,2.19057,3.78116e-284,1,True,0.0627826,0.0447759,0.797094,2.07236e-91,0.939314,True,0.892286,0.151369,1.98471,6.9559e-296,1,True,7.55844,1.18632,2.04693,2.56794e-308,1,True,-70.244,101.361,-0.686902,3.89147e-34,0.189974,True,8.7304,8.7304,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:1]c1nnc([*:2])n1N[N+](=O)[O-],azole_ring,nitramine,linker,False,*c1c(C)nnn1*||*c1nnc(*)n1N[N+](=O)[O-],canonical,369,369,12.6612,9,3,0.415489,1.40681,17.565,7.85415,0.350166,1.89698e-145,1,True,187.49,93.8662,1.23335,1.11669e-130,1,True,38.0222,7.66492,2.11408,1.90914e-261,1,True,0.0723846,0.0408675,0.919002,1.09836e-115,0.97019,True,0.906834,0.136048,2.01707,2.89014e-307,1,True,7.70025,0.995425,2.08533,0,1,True,-64.0076,100.667,-0.625918,4.91235e-29,0.165312,True,8.719,8.719,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1n[nH]c([*:2])n1,[*:1]c1nn([N+](=O)[O-])nc1[*:2],azole_ring,nitro,linker,False,*c1n[nH]c(*)n1||*c1nn([N+](=O)[O-])nc1*,canonical,466,466,12.5451,8,3,0.389388,1.56813,39.3173,4.04749,0.78381,0,1,True,287.058,99.8055,1.88833,3.36593e-227,1,True,23.6642,6.98071,1.31576,2.64057e-257,1,True,0.148957,0.0461334,1.89117,2.72488e-248,1,True,0.65222,0.164275,1.45073,5.16925e-287,1,True,5.07871,0.968801,1.37538,0,1,True,-28.4311,81.7847,-0.278022,3.16767e-13,0.317597,True,8.70519,8.70519,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:1]c1nn([*:2])nc1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1c(C)nnn1*||*c1nn(*)nc1[N+](=O)[O-],canonical,411,411,12.7518,8,2,0.385508,1.59398,10.8274,5.51656,0.21585,7.15185e-143,0.965937,True,217.447,90.437,1.43041,1.06596e-172,0.995134,True,38.3701,7.26518,2.13343,8.53521e-302,1,True,0.065953,0.0354698,0.837347,2.62867e-135,0.975669,True,0.898507,0.132236,1.99855,0,1,True,7.70125,1.13545,2.0856,0,1,True,-63.0468,101.289,-0.616522,4.5181e-31,0.199513,True,8.70118,8.70118,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:2]c1nnc(C)n1[*:1],[*:1]c1nc([*:2])n([N+](=O)[O-])n1,azole_ring,nitro,linker,False,*c1nc(*)n([N+](=O)[O-])n1||*c1nnc(C)n1*,reverse,388,388,12.7835,8,2,0.384921,1.59794,8.96786,9.23472,0.178779,6.86734e-58,0.819588,True,220.546,102.314,1.4508,1.00421e-147,0.997423,True,38.3555,7.36392,2.13262,9.871e-283,1,True,0.0691046,0.0470468,0.87736,8.28432e-99,0.969072,True,0.896519,0.155411,1.99413,2.39183e-299,1,True,7.60958,1.22011,2.06078,0,1,True,-71.0201,126.874,-0.694492,9.05999e-25,0.262887,True,8.69446,8.69446,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnc([*:2])[nH]1,[*:1]c1nnn([*:2])c1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1nnc(*)[nH]1||*c1nnn(*)c1[N+](=O)[O-],canonical,355,355,12.6817,8,3,0.386816,1.58521,42.7696,9.04016,0.852634,1.35985e-244,1,True,283.454,83.0629,1.86462,2.53208e-197,1,True,23.0132,5.94592,1.27956,2.53555e-215,1,True,0.148066,0.0360342,1.87986,5.59901e-224,1,True,0.642736,0.125037,1.42964,7.56645e-257,1,True,5.10208,0.774802,1.38171,7.91742e-294,1,True,-58.5107,92.1605,-0.572164,6.29789e-28,0.202817,True,8.68802,8.68802,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1n[nH]c([*:2])n1,[*:1]c1nn([*:2])nc1N[N+](=O)[O-],azole_ring,nitramine,linker,False,*c1n[nH]c(*)n1||*c1nn(*)nc1N[N+](=O)[O-],canonical,401,401,12.7431,9,4,0.413924,1.4159,48.9779,8.15901,0.976399,0,1,True,249.498,91.4998,1.64125,1.649e-187,1,True,22.2539,7.02,1.23735,5.70798e-211,1,True,0.158281,0.0419586,2.00955,7.42568e-239,1,True,0.650777,0.148686,1.44752,3.31776e-263,1,True,5.07903,0.883205,1.37547,8.33818e-309,1,True,-30.7176,68.189,-0.300382,7.88431e-18,0.281796,True,8.68754,8.68754,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:1]c1nn(N=[N+]=[N-])nc1[*:2],azole_ring,azide,linker,False,*c1c(C)nnn1*||*c1nn(N=[N+]=[N-])nc1*,canonical,362,362,12.4834,8,2,0.39056,1.56043,94.1296,7.33394,1.87652,0,1,True,185.283,73.065,1.21883,1.7637e-159,1,True,27.1353,5.64604,1.50876,9.45431e-252,1,True,0.0837296,0.0453182,1.06304,1.33418e-118,1,True,0.682161,0.130553,1.51733,2.32994e-264,1,True,5.52436,0.818198,1.49607,1.96111e-303,1,True,3.78752,94.7253,0.0370375,0.447301,0.535912,False,8.68054,8.68054,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1n[nH]c([*:2])n1,[*:2]c1nnc([N+](=O)[O-])n1[*:1],azole_ring,nitro,linker,False,*c1n[nH]c(*)n1||*c1nnc([N+](=O)[O-])n1*,canonical,349,349,12.5272,8,3,0.389726,1.5659,37.9911,9.51068,0.757371,3.42576e-216,1,True,284.71,92.5903,1.87288,1.23601e-179,1,True,23.9206,7.05652,1.33002,4.36963e-193,1,True,0.143836,0.0419031,1.82615,7.87919e-195,1,True,0.662221,0.151166,1.47298,2.18029e-229,1,True,5.21592,0.950976,1.41254,5.35465e-262,1,True,-24.8041,82.496,-0.242554,3.98211e-08,0.34384,True,8.67194,8.67194,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1C,[*:1]c1nnnn1[*:2],azole_ring,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnnn1*,canonical,407,407,12.7346,6,1,0.320262,2.12244,33.6339,5.45279,0.670509,0,1,True,174.454,35.3782,1.14759,3.23176e-287,1,True,31.7244,3.81387,1.76392,0,1,True,0.113248,0.0250352,1.43781,1.17182e-272,1,True,0.825091,0.107675,1.83525,0,1,True,6.69424,1.22548,1.81289,1.27508e-304,1,True,-52.8679,111.223,-0.516985,9.12561e-20,0.285012,True,8.66797,8.66797,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1n[nH]c([*:2])n1,[*:1]c1nnc([N+](=O)[O-])n1[*:2],azole_ring,nitro,linker,False,*c1n[nH]c(*)n1||*c1nnc([N+](=O)[O-])n1*,canonical,397,397,12.4509,8,3,0.391181,1.55636,37.9181,9.19241,0.755916,6.22635e-251,1,True,285.905,95.6939,1.88075,1.16402e-199,1,True,23.8422,6.78267,1.32566,3.40866e-225,1,True,0.144822,0.0452931,1.83868,3.15435e-210,1,True,0.657529,0.154088,1.46254,1.87672e-256,1,True,5.17971,0.950485,1.40274,8.98349e-297,1,True,-20.2482,89.8196,-0.198003,9.28358e-06,0.342569,True,8.66627,8.66627,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])c1C,[*:1]c1nn(N=[N+]=[N-])nc1[*:2],azole_ring,azide,linker,False,*c1nn(N=[N+]=[N-])nc1*||*c1nnn(*)c1C,reverse,370,370,12.8649,8,2,0.38342,1.60811,96.6753,7.45084,1.92727,0,1,True,191.037,69.437,1.25668,2.11517e-174,1,True,26.4033,5.38141,1.46806,1.84415e-260,1,True,0.0843762,0.0415984,1.07125,5.259e-133,1,True,0.663106,0.1254,1.47495,5.10416e-272,1,True,5.40518,0.770444,1.46379,0,1,True,-9.61856,98.3772,-0.0940581,0.0608017,0.437838,False,8.662,8.662,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1n[nH]c([*:2])n1,[*:1]c1nn([*:2])nc1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1n[nH]c(*)n1||*c1nn(*)nc1[N+](=O)[O-],canonical,411,411,12.6813,8,3,0.386824,1.58516,39.8218,9.33884,0.793867,2.54221e-265,1,True,286.031,93.7885,1.88158,6.04554e-210,1,True,23.6685,7.05689,1.316,2.25612e-225,1,True,0.146651,0.0447357,1.8619,1.21815e-221,1,True,0.647724,0.15082,1.44073,1.58024e-266,1,True,5.04419,0.837858,1.36603,0,1,True,-18.9532,71.9775,-0.185339,1.55669e-07,0.36253,True,8.6601,8.6601,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nnn([*:2])c1C,[*:1]c1nnn([*:2])c1N=[N+]=[N-],azole_ring,azide,linker,False,*c1nnn(*)c1C||*c1nnn(*)c1N=[N+]=[N-],canonical,381,381,12.5433,8,2,0.389421,1.56791,94.413,3.00196,1.88217,0,1,True,190.489,62.6931,1.25308,3.50806e-194,1,True,27.2184,5.62298,1.51338,5.0541e-266,1,True,0.084401,0.0386551,1.07156,7.71236e-147,1,True,0.666142,0.122529,1.4817,1.73538e-284,1,True,5.32626,0.699878,1.44242,0,1,True,-23.9218,84.9542,-0.233927,7.12372e-08,0.335958,True,8.64431,8.64431,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1n[nH]c([*:2])n1,[*:1]c1nn(N=[N+]=[N-])nc1[*:2],azole_ring,azide,linker,False,*c1n[nH]c(*)n1||*c1nn(N=[N+]=[N-])nc1*,canonical,415,415,12.5108,8,3,0.390038,1.56386,123.82,4.12548,2.46841,0,1,True,253.656,68.6493,1.6686,1.1528e-243,1,True,11.9495,4.88082,0.664406,3.83026e-177,1,True,0.167173,0.0509706,2.12245,7.27428e-224,1,True,0.426521,0.165614,0.94871,5.25861e-185,1,True,2.83127,0.974499,0.766746,3.92361e-204,0.99759,True,23.9613,109.929,0.234313,1.15343e-05,0.633735,True,8.63932,8.63932,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nn([*:2])nc1C,[*:2]c1nnnn1[*:1],azole_ring,azole_ring,linker,False,*c1nn(*)nc1C||*c1nnnn1*,canonical,359,359,12.727,6,1,0.320393,2.12117,33.5093,12.3369,0.668024,1.6667e-167,1,True,175.277,56.7891,1.15301,2.90622e-185,1,True,31.7467,4.04125,1.76516,0,1,True,0.112095,0.0468005,1.42317,1.51608e-150,1,True,0.819788,0.119526,1.82345,2.55588e-303,1,True,6.65121,1.30179,1.80124,8.10021e-259,1,True,-44.2777,107.745,-0.432983,7.50375e-14,0.320334,True,8.63405,8.63405,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1c(C)nnn1[*:2],[*:1]c1nnc([*:2])n1[N+](=O)[O-],azole_ring,nitro,linker,False,*c1c(C)nnn1*||*c1nnc(*)n1[N+](=O)[O-],canonical,352,352,12.4886,8,2,0.39046,1.56108,6.73568,9.15071,0.134279,5.98907e-35,0.735795,True,213.697,97.2429,1.40575,1.33157e-136,1,True,39.151,7.21385,2.17684,1.11116e-262,1,True,0.0576156,0.041813,0.731494,2.89161e-83,0.90625,True,0.918159,0.139189,2.04226,1.29206e-291,1,True,7.91043,1.16864,2.14225,1.83372e-295,1,True,-37.4555,92.4195,-0.36627,2.65986e-13,0.292614,True,8.63287,8.63287,6,0,False,Hf|Q|OBgood|Pe|D|P
[*:1]c1nc([*:2])n(C)n1,[*:1]c1nn(O)nc1[*:2],azole_ring,azole_ring,linker,False,*c1nc(*)n(C)n1||*c1nn(O)nc1*,canonical,455,455,12.5077,6,0,0.32419,2.08462,19.1311,3.81872,0.381389,0,1,True,253.727,67.7089,1.66907,1.36366e-269,1,True,25.4241,3.66536,1.41361,0,1,True,0.132362,0.03837,1.68048,1.93651e-254,1,True,0.794747,0.124277,1.76775,0,1,True,6.32358,1.05741,1.71251,0,1,True,-94.2431,116.835,-0.921584,1.90365e-51,0.158242,True,8.62482,8.62482,6,0,False,Hf|Q|OBgood|Pe|D|P
