candidate_id,candidate_frag,chemotype,n_pairs,n_distinct_neighbor_frags,n_Hf,mean_d_Hf,median_d_Hf,std_d_Hf,frac_pos_d_Hf,n_Q,mean_d_Q,median_d_Q,std_d_Q,frac_pos_d_Q,n_OBgood,mean_d_OBgood,median_d_OBgood,std_d_OBgood,frac_pos_d_OBgood,n_Pe,mean_d_Pe,median_d_Pe,std_d_Pe,frac_pos_d_Pe,n_D,mean_d_D,median_d_D,std_d_D,frac_pos_d_D,n_P,mean_d_P,median_d_P,std_d_P,frac_pos_d_P,n_IS,mean_d_IS,median_d_IS,std_d_IS,frac_pos_d_IS,n_nu,mean_d_nu,median_d_nu,std_d_nu,frac_pos_d_nu
cand_029,[*:1]c1nnn(N=[N+]=[N-])n1,azide,1,1,1,3.42557,3.42557,0,1,1,12.9693,12.9693,0,1,1,0,0,0,0,1,0.0094,0.0094,0,1,1,-0.00685105,-0.00685105,0,0,1,-0.134503,-0.134503,0,0,1,-166.592,-166.592,0,0,0,,,,
cand_029,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,3.42557,3.42557,0,1,1,12.9693,12.9693,0,1,1,0,0,0,0,1,0.0094,0.0094,0,1,1,-0.00685105,-0.00685105,0,0,1,-0.134503,-0.134503,0,0,1,-166.592,-166.592,0,0,0,,,,
cand_029,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,-21.8273,-21.8273,0,0,1,-173.652,-173.652,0,0,1,-13.8092,-13.8092,0,0,1,0.0147,0.0147,0,1,1,-0.187086,-0.187086,0,0,1,-1.9679,-1.9679,0,0,1,-26.9005,-26.9005,0,0,0,,,,
cand_030,[*:1]/N=[N+](/[O-])c1nnnn1[*:2],azoxy,934,934,934,-66.9422,-71.3228,48.1869,0.102784,934,-286.376,-282.07,109.13,0.00214133,934,-33.1168,-31.8484,14.6164,0.00214133,934,-0.215108,-0.2146,0.0662311,0.00321199,934,-1.0014,-0.976606,0.388659,0.00107066,934,-8.83942,-8.68276,3.41793,0.00107066,934,28.3335,35.0065,83.8174,0.605996,0,,,,
cand_030,[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,405,405,405,-62.1365,-69.1028,47.1763,0.120988,405,-270.981,-266.637,99.2029,0.00246914,405,-33.4879,-32.8472,14.568,0.00246914,405,-0.213677,-0.2164,0.0561253,0,405,-1.03757,-1.03896,0.388805,0,405,-9.21521,-9.19271,3.44787,0,405,-20.4166,-51.7264,91.5263,0.377778,0,,,,
cand_030,[*:1]n1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,139,139,139,-84.9722,-93.9428,52.0517,0.0719424,139,-265.471,-268.344,112.024,0.0143885,139,-30.1311,-27.6274,16.1217,0.0143885,139,-0.237201,-0.2382,0.0748074,0.00719424,139,-1.00341,-0.894214,0.464821,0.00719424,139,-8.75023,-7.92432,4.02775,0.00719424,139,-45.941,-65.9516,78.3524,0.23741,0,,,,
cand_030,[*:1]c1nnnn1[N+](=O)[O-],nitro,7,7,7,14.3332,4.65406,29.7231,0.857143,7,-38.213,-51.3341,28.9783,0.142857,7,-3.1773,-2.50897,4.15291,0,7,-0.00234286,-0.0052,0.00604314,0.428571,7,-0.136514,-0.1179,0.117932,0.142857,7,-1.49657,-1.33754,1.32353,0.142857,7,-77.8896,-116.8,84.3819,0.142857,0,,,,
cand_030,[*:2]c1nnnn1[*:1],azole_ring,5,5,5,3.46007,4.65406,4.08664,0.8,5,-50.6703,-61.5049,22.1132,0,5,-2.00718,-2.50897,1.12205,0,5,-0.00516,-0.0056,0.00447806,0.2,5,-0.0960511,-0.10301,0.0992586,0.2,5,-1.04138,-1.17186,1.17472,0.2,5,-107.709,-116.8,18.1438,0,0,,,,
cand_030,[*:1][N+](=O)[O-],nitro,2,2,2,44.4871,44.4871,52.0568,1,2,-35.9725,-35.9725,21.7247,0,2,-7.35708,-7.35708,6.85627,0,2,0.00355,0.00355,0.00176777,1,2,-0.221642,-0.221642,0.146713,0,2,-2.39904,-2.39904,1.50119,0,2,-3.233,-3.233,160.608,0.5,0,,,,
cand_030,[*:1]c1nnn(N=[N+]=[N-])n1,azide,1,1,1,4.46912,4.46912,0,1,1,16.669,16.669,0,1,1,0,0,0,0,1,0.0119,0.0119,0,1,1,0.104057,0.104057,0,1,1,1.18257,1.18257,0,1,1,20.113,20.113,0,1,0,,,,
cand_030,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,4.46912,4.46912,0,1,1,16.669,16.669,0,1,1,0,0,0,0,1,0.0119,0.0119,0,1,1,0.104057,0.104057,0,1,1,1.18257,1.18257,0,1,1,20.113,20.113,0,1,0,,,,
cand_030,[*:1]c1nnnn1[*:2],azole_ring,1,1,1,1.73506,1.73506,0,1,1,6.47146,6.47146,0,1,1,0,0,0,0,1,0.0046,0.0046,0,1,1,-0.149957,-0.149957,0,0,1,-1.80855,-1.80855,0,0,1,-117.016,-117.016,0,0,0,,,,
cand_031,[*:1]/N=[N+](/[O-])c1nnnn1N[*:2],azoxy,934,934,934,-74.6277,-79.0002,48.1746,0.0749465,934,-234.987,-230.736,109.261,0.0171306,934,-30.6051,-29.3394,14.6222,0.00642398,934,-0.217411,-0.2169,0.0662231,0.00214133,934,-0.883378,-0.858707,0.388965,0.00749465,934,-7.50044,-7.3452,3.42135,0.00749465,934,145.259,151.807,83.6877,0.974304,0,,,,
cand_031,[*:1]/N=[N+](/[O-])c1nnnn1[*:2],azoxy,634,634,634,-59.9546,-64.5452,48.6237,0.137224,634,-235.463,-229.012,97.6515,0,634,-28.5278,-27.7142,13.9841,0.00315457,634,-0.197479,-0.195,0.0588248,0,634,-0.804389,-0.772744,0.377715,0.00788644,634,-6.8538,-6.56174,3.38882,0.0141956,634,120.992,110.718,84.4229,0.9653,0,,,,
cand_031,[*:2]n1nnc(/N=[N+](/[*:1])[O-])n1,azoxy,431,431,431,-58.3586,-62.2402,46.6189,0.12761,431,-236.927,-224.069,104.647,0.00464037,431,-29.0909,-28.1055,14.1719,0.00696056,431,-0.18894,-0.1827,0.0567605,0,431,-0.820349,-0.799954,0.371042,0.00464037,431,-7.0725,-6.81485,3.30516,0.00464037,431,62.3309,30.6842,78.4233,0.74942,0,,,,
cand_031,[*:1]n1nnc(/N=[N+](/[*:2])[O-])n1,azoxy,187,187,187,-67.7886,-76.3902,52.6669,0.101604,187,-217.071,-210.192,112.557,0.0106952,187,-25.641,-22.3674,15.2652,0.0160428,187,-0.205722,-0.206,0.0739666,0.00534759,187,-0.780696,-0.727444,0.439688,0.026738,187,-6.58974,-6.21688,3.86147,0.026738,187,46.5036,15.5277,65.6485,0.684492,0,,,,
cand_031,[*:1]c1nnnn1N[N+](=O)[O-],nitramine,7,7,7,5.55902,-4.19867,30.1482,0.142857,7,20.4546,30.7233,31.4909,0.571429,7,-0.309899,0,4.32491,0.428571,7,-0.00497143,-0.0075,0.00580652,0.285714,7,-0.00177096,0.0148901,0.128939,0.571429,7,0.0320546,0.165689,1.4416,0.571429,7,55.5966,25.0397,86.9154,0.571429,0,,,,
cand_031,[*:1]Nn1nnnc1[*:2],azole_ring,6,6,6,-5.7844,-5.0705,3.13784,0,6,18.7431,14.4133,34.1381,0.5,6,1.25449,1.25449,1.37422,0.5,6,-0.00621667,-0.0077,0.00523772,0.166667,6,0.0325145,0.0276396,0.10038,0.666667,6,0.391229,0.346555,1.18751,0.666667,6,27.0069,12.4122,46.8959,0.5,0,,,,
cand_031,[*:1]c1nnn(N=[N+]=[N-])n1,azide,3,3,3,-45.3458,-67.9173,43.3251,0.333333,3,-5.20663,-7.98589,20.2241,0.333333,3,5.65111,8.47667,4.89401,0.666667,3,0.0075,0.0112,0.00702353,0.666667,3,0.1373,0.143035,0.0264436,1,3,1.40982,1.57329,0.334231,1,3,-12.9909,-14.4795,2.63218,0,0,,,,
cand_031,[*:1]c1nnnn1[*:2],azole_ring,2,2,2,-2.95149,-2.95149,0.101611,0,2,-10.4245,-10.4245,0.358927,0,2,0,0,0,0,2,-0.0077,-0.0077,0.000282843,0,2,0.103046,0.103046,0.0886103,1,2,1.27785,1.27785,1.06126,1,2,15.2484,15.2484,23.1615,0.5,0,,,,
cand_031,[*:1]N[N+](=O)[O-],nitramine,2,2,2,32.971,32.971,57.4856,0.5,2,41.0287,41.0287,14.574,1,2,-3.59361,-3.59361,8.63036,0.5,2,0.0001,0.0001,0.00339411,0.5,2,-0.044792,-0.044792,0.230081,0.5,2,-0.392725,-0.392725,2.44696,0.5,2,171.968,171.968,78.0186,1,0,,,,
cand_031,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,4.60466,4.60466,0,1,1,16.2634,16.2634,0,1,1,0,0,0,0,1,0.0119,0.0119,0,1,1,0.143035,0.143035,0,1,1,1.63086,1.63086,0,1,1,-9.9517,-9.9517,0,0,0,,,,
cand_031,[*:2]c1nnnn1[*:1],azole_ring,1,1,1,-4.19867,-4.19867,0,0,1,-14.8295,-14.8295,0,0,1,0,0,0,0,1,-0.0109,-0.0109,0,0,1,-0.111738,-0.111738,0,0,1,-1.24054,-1.24054,0,0,1,-10.0796,-10.0796,0,0,0,,,,
cand_031,[*:1]N=[N+]=[N-],azide,1,1,1,-72.7247,-72.7247,0,0,1,-23.8974,-23.8974,0,0,1,8.47667,8.47667,0,1,1,-0.0006,-0.0006,0,0,1,0.10846,0.10846,0,1,1,1.02532,1.02532,0,1,1,-14.4795,-14.4795,0,0,0,,,,
cand_032,[*:2]n1nnc(/N=[N+](\[*:1])[O-])n1,azoxy,570,570,570,-53.1203,-58.6747,47.9302,0.157895,570,-272.572,-271.156,115.689,0.00701754,570,-34.5351,-32.8472,15.2533,0,570,-0.191416,-0.1931,0.0650504,0.0105263,570,-0.934552,-0.917561,0.392089,0.0105263,570,-8.15744,-8.01564,3.47142,0.0105263,570,114.004,107.603,88.2873,0.873684,0,,,,
cand_032,[*:1]/N=[N+](\[O-])c1nnnn1[*:2],azoxy,505,505,505,-66.8387,-70.4247,48.988,0.110891,505,-273.111,-263.926,102.132,0,505,-32.2199,-30.6145,15.2354,0.0019802,505,-0.222231,-0.2158,0.0623724,0,505,-0.960642,-0.917965,0.415468,0.0019802,505,-8.27843,-7.96835,3.6386,0.0019802,505,76.8392,47.7092,88.4354,0.748515,0,,,,
cand_032,[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,azoxy,347,347,347,-80.2543,-86.8347,44.9919,0.0576369,347,-285.372,-283.17,101.611,0,347,-33.258,-34.2983,14.2807,0,347,-0.228315,-0.229,0.0650294,0.00288184,347,-0.966426,-0.951516,0.396329,0.00288184,347,-8.27662,-8.25359,3.4679,0.00288184,347,91.303,68.5964,91.2047,0.804035,0,,,,
cand_032,[*:1][N+](=O)[O-],nitro,2,2,2,46.7453,46.7453,50.869,1,2,-27.7164,-27.7164,17.5293,0,2,-7.35708,-7.35708,6.85627,0,2,0.0094,0.0094,0.00127279,1,2,-0.126699,-0.126699,0.187729,0.5,2,-1.30498,-1.30498,1.96808,0.5,2,97.1738,97.1738,163.428,0.5,0,,,,
cand_032,[*:1]c1nnn([N+](=O)[O-])n1,nitro,1,1,1,10.7754,10.7754,0,1,1,-40.1115,-40.1115,0,0,1,-2.50897,-2.50897,0,0,1,0.0103,0.0103,0,1,1,0.00604553,0.00604553,0,1,1,0.0866628,0.0866628,0,1,1,-18.3874,-18.3874,0,0,0,,,,
cand_032,[*:2]c1nnn([*:1])n1,azole_ring,1,1,1,10.7754,10.7754,0,1,1,-40.1115,-40.1115,0,0,1,-2.50897,-2.50897,0,0,1,0.0103,0.0103,0,1,1,0.00604553,0.00604553,0,1,1,0.0866628,0.0866628,0,1,1,-18.3874,-18.3874,0,0,0,,,,
cand_032,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,-24.0747,-24.0747,0,0,1,-136.61,-136.61,0,0,1,-12.9203,-12.9203,0,0,1,-0.0308,-0.0308,0,0,1,-0.381163,-0.381163,0,0,1,-3.82261,-3.82261,0,0,1,30.5643,30.5643,0,1,0,,,,
cand_033,[*:1]NNn1nnnc1[*:2],hydrazo,1786,1676,1786,-41.5169,-44.255,48.2821,0.183651,1786,-131.977,-130.331,95.2076,0.0789474,1786,-18.641,-17.8663,13.5293,0.0632699,1786,-0.18088,-0.1764,0.0656637,0.00503919,1786,-0.586808,-0.539764,0.406487,0.06271,1786,-4.87217,-4.49534,3.75501,0.0968645,1786,29.7934,10.4689,46.8093,0.984882,0,,,,
cand_033,[*:1]NNn1nnnc1N[*:2],hydrazo,932,932,932,-54.4098,-57.47,47.2751,0.116953,932,-112.197,-113.726,97.5154,0.121245,932,-19.6752,-18.1672,13.9252,0.0783262,932,-0.195027,-0.19085,0.0676912,0,932,-0.654254,-0.593232,0.410028,0.0407725,932,-5.48949,-4.95303,3.73487,0.0579399,932,24.3378,6.8161,42.6764,0.965665,0,,,,
cand_033,[*:1]Nn1nnnc1[*:2],azole_ring,412,377,412,-34.6185,-43.34,46.2472,0.211165,412,-144.489,-138.31,81.4088,0.0291262,412,-21.8491,-21.9655,13.146,0.0339806,412,-0.153289,-0.1511,0.0526948,0,412,-0.601286,-0.570893,0.38978,0.0485437,412,-5.12364,-4.8552,3.61722,0.0582524,412,23.5324,9.35165,35.6844,0.992718,0,,,,
cand_033,[*:1]Nc1nnnn1[*:2],azole_ring,361,361,361,-36.0899,-46.07,49.9022,0.227147,361,-115.598,-118.508,81.8106,0.0858726,361,-20.1965,-20.8276,13.3282,0.0609418,361,-0.153802,-0.1536,0.0526592,0,361,-0.563087,-0.538597,0.394982,0.066482,361,-4.74349,-4.53042,3.68545,0.066482,361,20.8032,6.5552,35.0139,0.977839,0,,,,
cand_033,[*:1]c1nnnn1[*:2],azole_ring,351,327,351,-28.1051,-38.19,46.7561,0.253561,351,-147.413,-146.914,86.2394,0.022792,351,-21.2616,-22.9832,14.0202,0.0740741,351,-0.149292,-0.1491,0.0511777,0,351,-0.580755,-0.548835,0.409737,0.0626781,351,-4.93071,-4.57002,3.8216,0.0997151,351,23.7703,9.6411,37.5181,0.985755,0,,,,
cand_033,[*:1]n1nnnc1[N+](=O)[O-],nitro,312,312,312,-46.4363,-55.385,51.7883,0.173077,312,-279.001,-260.922,130.691,0.00320513,312,-39.4127,-36.3687,18.1929,0.0128205,312,-0.195613,-0.19695,0.0648842,0,312,-1.03522,-1.00504,0.450157,0.00961538,312,-9.03879,-9.01195,3.95649,0.0128205,312,67.8903,41.9358,68.6194,1,0,,,,
cand_033,[*:1]n1nnnc1N[N+](=O)[O-],nitramine,265,265,265,-53.0813,-60.24,46.0945,0.177358,265,-238.625,-218.773,116.488,0.00754717,265,-40.3767,-41.9764,18.661,0.00377358,265,-0.196311,-0.1923,0.0633849,0.00377358,265,-1.08055,-1.09173,0.463849,0,265,-9.448,-9.57719,4.08584,0,265,53.8262,26.0402,66.8796,0.992453,0,,,,
cand_033,[*:2]Nc1nnnn1N[*:1],azole_ring,207,207,207,-40.7512,-50.09,51.3785,0.207729,207,-122.838,-125.001,78.7005,0.0628019,207,-21.6244,-21.859,12.8501,0.0338164,207,-0.160444,-0.1619,0.0535503,0,207,-0.60309,-0.577297,0.384801,0.0386473,207,-5.10544,-4.80575,3.57341,0.0386473,207,24.7154,7.3667,40.1425,0.995169,0,,,,
cand_033,[*:2]c1nnnn1[*:1],azole_ring,186,171,186,-30.0932,-38.365,49.3225,0.236559,186,-126.102,-126.817,80.0219,0.0322581,186,-19.7786,-19.0725,13.0351,0.0860215,186,-0.146819,-0.14085,0.0525645,0,186,-0.542038,-0.528911,0.386868,0.0860215,186,-4.57208,-4.49789,3.61896,0.0967742,186,23.8468,9.32135,36.1576,0.978495,0,,,,
cand_033,[*:1]Nn1nnnc1[N+](=O)[O-],nitro,169,169,169,-55.9998,-61.27,48.3383,0.147929,169,-317.702,-301.301,147.616,0,169,-44.6596,-42.2442,19.7409,0,169,-0.202002,-0.1974,0.0733407,0,169,-1.1499,-1.11215,0.468202,0,169,-10.0727,-9.80117,4.00481,0,169,76.8377,53.5084,72.2844,1,0,,,,
cand_033,[*:1]Nc1nnnn1N[*:2],azole_ring,130,130,130,-38.6235,-46.955,42.2966,0.184615,130,-124.357,-122.424,79.3696,0.0384615,130,-20.9334,-21.859,13.194,0.0461538,130,-0.153385,-0.157,0.0499933,0,130,-0.584331,-0.564464,0.38879,0.0538462,130,-4.96335,-4.71823,3.63041,0.0538462,130,17.6638,5.9216,27.5016,0.969231,0,,,,
cand_033,[*:2]Nn1nnnc1[*:1],azole_ring,68,68,68,-29.3185,-38.68,41.1005,0.25,68,-199.34,-195.935,59.942,0,68,-27.8665,-25.9764,11.5062,0,68,-0.164021,-0.16245,0.0359819,0,68,-0.755511,-0.719858,0.337603,0.0147059,68,-6.58876,-6.25022,3.18142,0.0147059,68,36.831,16.9068,50.0211,0.985294,0,,,,
cand_033,[*:1]N[N+](=O)[O-],nitramine,1,1,1,-8.34319,-8.34319,0,0,1,45.8366,45.8366,0,1,1,2.58812,2.58812,0,1,1,-0.0018,-0.0018,0,0,1,-0.0900356,-0.0900356,0,0,1,-1.13028,-1.13028,0,0,1,-0.0504,-0.0504,0,0,0,,,,
cand_033,[*:1]NN[*:2],hydrazo,1,1,1,34.12,34.12,0,1,1,80.3562,80.3562,0,1,1,6.00064,6.00064,0,1,1,-0.0048,-0.0048,0,0,1,0.270268,0.270268,0,1,1,3.01806,3.01806,0,1,1,6.0026,6.0026,0,1,0,,,,
cand_034,[*:2]c1nnnn1/N=[N+](\[*:1])[O-],azoxy,562,562,562,-67.362,-71.8212,47.6697,0.0960854,562,-308.523,-304.072,108.699,0,562,-33.7008,-31.8484,14.5176,0,562,-0.219993,-0.21585,0.0695585,0,562,-0.903921,-0.869667,0.385343,0,562,-7.58123,-7.35797,3.35983,0,562,116.531,99.1322,85.7829,0.994662,0,,,,
cand_034,[*:1]/N=[N+](\[O-])n1nnnc1[*:2],azoxy,525,525,525,-66.2119,-67.4362,47.4712,0.087619,525,-255.652,-248.679,104.649,0.00761905,525,-32.695,-31.0232,15.6493,0.00380952,525,-0.207615,-0.2045,0.0728073,0.00761905,525,-0.896497,-0.852173,0.433414,0.00761905,525,-7.56914,-7.26254,3.76624,0.00952381,525,68.2136,32.3183,79.2211,0.931429,0,,,,
cand_034,[*:1]c1nnnn1/N=[N+](\[*:2])[O-],azoxy,360,360,360,-89.3098,-95.3662,43.8225,0.0194444,360,-313.833,-317.525,111.771,0.00277778,360,-32.0321,-33.555,14.8979,0.00833333,360,-0.248984,-0.2529,0.0718157,0,360,-0.946517,-0.956179,0.425113,0.0111111,360,-7.85302,-8.00693,3.66179,0.0111111,360,93.785,67.5991,84.9031,0.969444,0,,,,
cand_034,[*:1]c1nnnn1[*:2],azole_ring,2,2,2,6.22628,6.22628,0.678448,1,2,-55.9119,-55.9119,2.39617,0,2,-2.50897,-2.50897,0,0,2,-0.00135,-0.00135,0.00176777,0,2,-0.0602461,-0.0602461,0.0631417,0,2,-0.616443,-0.616443,0.746969,0,2,0.4817,0.4817,3.25722,0.5,0,,,,
cand_034,[*:1]n1nnnc1[N+](=O)[O-],nitro,2,2,2,6.22628,6.22628,0.678448,1,2,-55.9119,-55.9119,2.39617,0,2,-2.50897,-2.50897,0,0,2,-0.00135,-0.00135,0.00176777,0,2,-0.0602461,-0.0602461,0.0631417,0,2,-0.616443,-0.616443,0.746969,0,2,0.4817,0.4817,3.25722,0.5,0,,,,
cand_034,[*:1][N+](=O)[O-],nitro,1,1,1,6.70602,6.70602,0,1,1,-54.2176,-54.2176,0,0,1,-2.50897,-2.50897,0,0,1,-0.0001,-0.0001,0,0,1,-0.104894,-0.104894,0,0,1,-1.14463,-1.14463,0,0,1,-1.8215,-1.8215,0,0,0,,,,
cand_034,[*:1]N=[N+]=[N-],azide,1,1,1,-81.5485,-81.5485,0,0,1,-5.43457,-5.43457,0,0,1,-4.60033,-4.60033,0,0,1,0.0051,0.0051,0,1,1,-0.0944211,-0.0944211,0,0,1,-0.990556,-0.990556,0,0,1,-2.9427,-2.9427,0,0,0,,,,
cand_035,[*:1]/N=[N+](/[O-])n1nnnc1[*:2],azoxy,931,931,931,-79.1849,-83.5795,46.9246,0.0719656,931,-327.097,-327.349,108.902,0,931,-33.8337,-31.8484,14.5313,0.00214823,931,-0.241824,-0.2404,0.06784,0,931,-0.874502,-0.826372,0.393117,0.00214823,931,-7.03866,-6.7901,3.40335,0.00214823,931,87.0935,51.2903,87.5247,0.947368,0,,,,
cand_035,[*:2]c1nnn(/N=[N+](/[*:1])[O-])n1,azoxy,383,383,383,-62.7772,-61.9595,45.8945,0.0913838,383,-265.018,-253.245,99.9522,0,383,-33.5524,-32.8472,15.3782,0.00261097,383,-0.207317,-0.2001,0.0682245,0,383,-0.832908,-0.808567,0.418012,0.0078329,383,-6.80848,-6.5508,3.65332,0.0130548,383,76.4833,41.4125,82.3073,0.932115,0,,,,
cand_035,[*:1]c1nnn(/N=[N+](/[*:2])[O-])n1,azoxy,142,142,142,-79.193,-85.6895,49.6936,0.0704225,142,-244.251,-248.93,115.334,0.0211268,142,-30.3822,-26.9654,16.1878,0.00704225,142,-0.21805,-0.2298,0.0836493,0.0211268,142,-0.813532,-0.68094,0.474628,0.028169,142,-6.58466,-5.38312,4.07449,0.028169,142,44.0377,14.4993,64.7842,0.887324,0,,,,
cand_035,[*:1]n1nnc(N=[N+]=[N-])n1,azide,3,3,3,-22.3693,3.49836,48.9928,0.666667,3,-13.6207,13.0482,62.2374,0.666667,3,-2.4163,0,4.18515,0,3,0.00783333,0.0093,0.014954,0.666667,3,0.10036,0.0621485,0.0713315,1,3,1.20626,0.935336,0.713178,1,3,13.6786,10.6967,12.5794,1,0,,,,
cand_035,[*:1]c1nnn([*:2])n1,azole_ring,1,1,1,8.26806,8.26806,0,1,1,30.8383,30.8383,0,1,1,0,0,0,0,1,0.022,0.022,0,1,1,0.182657,0.182657,0,1,1,2.0152,2.0152,0,1,1,27.481,27.481,0,1,0,,,,
cand_035,[*:2]c1nnn([*:1])n1,azole_ring,1,1,1,3.49836,3.49836,0,1,1,13.0482,13.0482,0,1,1,0,0,0,0,1,0.0093,0.0093,0,1,1,0.0621485,0.0621485,0,1,1,0.668243,0.668243,0,1,1,10.6967,10.6967,0,1,0,,,,
cand_035,[*:1]N=[N+]=[N-],azide,1,1,1,-80.4773,-80.4773,0,0,1,-0.0420782,-0.0420782,0,0,1,-4.60033,-4.60033,0,0,1,0.0091,0.0091,0,1,1,-0.0931361,-0.0931361,0,0,1,-0.988435,-0.988435,0,0,1,-2.4904,-2.4904,0,0,0,,,,
cand_035,[*:1]/N=[N+](\[*:2])[O-],azoxy,1,1,1,1.10046,1.10046,0,1,1,-65.9764,-65.9764,0,0,1,-6.72517,-6.72517,0,0,1,-0.0457,-0.0457,0,0,1,-0.164712,-0.164712,0,0,1,-1.40621,-1.40621,0,0,1,12.984,12.984,0,1,0,,,,
cand_036,[*:1]NNn1nnnc1[*:2],hydrazo,547,547,547,-43.3406,-49.4897,50.3968,0.180987,547,-126.687,-118.352,129.147,0.170018,547,-18.3145,-16.8449,16.1617,0.122486,547,-0.216453,-0.2143,0.0667706,0.00182815,547,-0.803856,-0.775862,0.371548,0.0146252,547,-6.66798,-6.46825,3.19255,0.0146252,547,-11.8601,3.4729,81.0711,0.502742,0,,,,
cand_036,[*:1]NNc1nnnn1[*:2],hydrazo,523,523,523,-59.5318,-63.8597,50.6343,0.137667,523,-179.388,-166.06,131.499,0.0669216,523,-19.2847,-17.0853,15.9919,0.0917782,523,-0.251913,-0.2505,0.0733216,0,523,-0.908021,-0.840394,0.372787,0.00573614,523,-7.48917,-7.04204,3.12349,0.00573614,523,-15.5007,0.2487,79.727,0.500956,0,,,,
cand_036,[*:1]c1nnnn1N=[N+]=[N-],azide,264,264,264,-136.882,-144.465,46.1824,0,264,-324.711,-305.839,145.935,0.00757576,264,-32.2819,-32.4898,19.4536,0.0265152,264,-0.247032,-0.24475,0.0712785,0,264,-1.06344,-1.05584,0.43613,0,264,-8.83506,-8.9124,3.64059,0,264,-26.4242,-13.7195,81.2449,0.462121,0,,,,
cand_036,[*:1]n1nnnc1N=[N+]=[N-],azide,263,263,263,-128.718,-137.39,47.044,0.00380228,263,-287.801,-254.531,148.785,0.0152091,263,-31.3493,-31.8525,19.8094,0.0152091,263,-0.219069,-0.2188,0.0752812,0.0114068,263,-0.990177,-0.926718,0.43201,0.00380228,263,-8.29361,-7.92676,3.60871,0.00380228,263,-20.455,-18.7659,83.636,0.460076,0,,,,
cand_036,[*:1]c1nnnn1[*:2],azole_ring,190,178,190,-34.4874,-44.8997,50.5899,0.226316,190,-157.422,-140.811,121.199,0.0578947,190,-16.9785,-12.5818,15.6693,0.0842105,190,-0.18339,-0.178,0.0492292,0.00526316,190,-0.712978,-0.665231,0.337857,0,190,-6.0283,-5.65551,3.00681,0,190,-30.8613,-31.032,83.6629,0.436842,0,,,,
cand_036,[*:2]c1nnnn1[*:1],azole_ring,189,176,189,-37.1713,-50.1197,48.8885,0.227513,189,-169.433,-157.807,115.141,0.0634921,189,-19.3329,-20.6149,14.6681,0.0687831,189,-0.186056,-0.188,0.0516395,0,189,-0.767285,-0.791987,0.321005,0,189,-6.52763,-6.72331,2.87789,0,189,-31.2557,-32.7201,88.7387,0.439153,0,,,,
cand_036,[*:1]Nc1nnnn1[*:2],azole_ring,178,178,178,-41.1841,-55.1147,51.7773,0.224719,178,-186.273,-173.844,115.921,0.0337079,178,-19.9689,-20.5976,14.5597,0.0393258,178,-0.196458,-0.1979,0.0486534,0,178,-0.809247,-0.773845,0.312424,0,178,-6.88589,-6.70923,2.76662,0,178,-32.1007,-36.6138,84.3556,0.432584,0,,,,
cand_036,[*:1]Nn1nnnc1[*:2],azole_ring,172,172,172,-36.1737,-47.0147,46.747,0.197674,172,-166.135,-149.285,110.473,0.0465116,172,-19.8655,-20.6149,14.3004,0.0290698,172,-0.178144,-0.1835,0.0525897,0.00581395,172,-0.747725,-0.71779,0.305313,0,172,-6.3717,-6.20492,2.71327,0,172,-22.2327,-20.0115,85.4168,0.476744,0,,,,
cand_036,[*:1]Nc1nnnn1N=[N+]=[N-],azide,118,118,118,-157.524,-160.61,39.6477,0,118,-411.392,-433.816,154.673,0.0169492,118,-41.8799,-44.8704,20.4351,0.0169492,118,-0.265893,-0.2732,0.0840172,0,118,-1.2609,-1.23241,0.462224,0,118,-10.4891,-10.2663,3.69565,0,118,-5.46031,10.8033,71.2767,0.542373,0,,,,
cand_036,[*:1]Nn1nnnc1N=[N+]=[N-],azide,117,117,117,-144.726,-150.89,43.1296,0.00854701,117,-371.757,-396.864,165.433,0.034188,117,-40.6652,-36.1305,22.147,0.017094,117,-0.228674,-0.2474,0.0916249,0.025641,117,-1.15403,-1.10384,0.509565,0.00854701,117,-9.67795,-9.5641,4.13345,0.00854701,117,-2.54259,27.5522,81.0998,0.57265,0,,,,
cand_036,[*:1]N=[N+]=[N-],azide,4,4,4,-89.2644,-89.6887,10.2144,0,4,-120.435,-156.792,154.696,0.25,4,-9.2025,-10.4717,17.234,0.25,4,-0.034625,-0.0446,0.0361761,0.25,4,-0.319827,-0.251313,0.385833,0.25,4,-3.10567,-2.5453,3.70812,0.25,4,-65.4579,-75.8424,101.329,0.25,0,,,,
cand_036,[*:1]NN[*:2],hydrazo,1,1,1,15.7703,15.7703,0,1,1,150.566,150.566,0,1,1,13.8092,13.8092,0,1,1,-0.0315,-0.0315,0,0,1,0.017507,0.017507,0,1,1,0.149625,0.149625,0,1,1,-7.3224,-7.3224,0,0,0,,,,
