pair_id,candidate_id,neighbor_id,context_smiles,candidate_frag,neighbor_frag,d_Hf,d_Q,d_OBgood,d_Pe,d_D,d_P,d_IS,d_nu
231693132,cand_002,cand_033,[*:2][N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],[*:1]NNn1nnnc1[*:2],-30.4083,-75.1291,-8.78702,-0.0265,-0.32922,-3.5395,-1.4082,
231693132,cand_033,cand_002,[*:2][N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],30.4083,75.1291,8.78702,0.0265,0.32922,3.5395,1.4082,
198573546,cand_024,cand_014,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,7.29588,-53.0895,-2.50897,0.0011,-0.000800444,0.0634864,-0.658,
198573546,cand_014,cand_024,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,-7.29588,53.0895,2.50897,-0.0011,0.000800444,-0.0634864,0.658,
198573552,cand_025,cand_014,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,0.754266,2.66403,0,0.002,-0.0080771,-0.108481,-8.9242,
198573552,cand_014,cand_025,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,-0.754266,-2.66403,0,-0.002,0.0080771,0.108481,8.9242,
219762570,cand_023,cand_040,[*:2][N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,-2.54455,-8.42204,0,-0.0062,-0.0352084,-0.381447,-0.4844,
219762570,cand_040,cand_023,[*:2][N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,2.54455,8.42204,0,0.0062,0.0352084,0.381447,0.4844,
198573558,cand_014,cand_032,[*:1][N+](=O)[O-].[*:2]c1nnnn1N=[N+]=[N-],[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,-10.7754,40.1115,2.50897,-0.0103,-0.00604553,-0.0866628,18.3874,
198573558,cand_032,cand_014,[*:1][N+](=O)[O-].[*:2]c1nnnn1N=[N+]=[N-],[*:1]n1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,10.7754,-40.1115,-2.50897,0.0103,0.00604553,0.0866628,-18.3874,
198573564,cand_050,cand_014,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNn1nnnc1[*:2],[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,26.7907,64.7849,10.4113,0.0174,0.288059,2.92547,-8.0536,
198573564,cand_014,cand_050,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,[*:1]NNn1nnnc1[*:2],-26.7907,-64.7849,-10.4113,-0.0174,-0.288059,-2.92547,8.0536,
231720480,cand_033,cand_026,[*:2][N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,25.7114,59.5831,8.78702,0.0149,0.224364,2.32508,1.0388,
231720480,cand_026,cand_033,[*:2][N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:2]Nn1nnc(/N=[N+](\[*:1])[O-])n1,[*:1]NNn1nnnc1[*:2],-25.7114,-59.5831,-8.78702,-0.0149,-0.224364,-2.32508,-1.0388,
198579036,cand_024,cand_050,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,[*:1]NNn1nnnc1[*:2],-19.4948,-117.874,-12.9203,-0.0163,-0.288859,-2.86198,7.3956,
198579036,cand_050,cand_024,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNn1nnnc1[*:2],[*:1]/N=[N+](/[O-])n1nnc([*:2])n1,19.4948,117.874,12.9203,0.0163,0.288859,2.86198,-7.3956,
198584496,cand_025,cand_032,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,[*:2]n1nnc(/N=[N+](\[*:1])[O-])n1,-10.0211,42.7755,2.50897,-0.0083,-0.0141226,-0.195144,9.4632,
198584496,cand_032,cand_025,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:2]n1nnc(/N=[N+](\[*:1])[O-])n1,[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,10.0211,-42.7755,-2.50897,0.0083,0.0141226,0.195144,-9.4632,
198584502,cand_025,cand_050,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,[*:1]NNn1nnnc1[*:2],-26.0364,-62.1208,-10.4113,-0.0154,-0.296136,-3.03395,-0.8706,
198584502,cand_050,cand_025,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNn1nnnc1[*:2],[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,26.0364,62.1208,10.4113,0.0154,0.296136,3.03395,0.8706,
198589962,cand_050,cand_032,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:1]NNn1nnnc1[*:2],[*:2]n1nnc(/N=[N+](\[*:1])[O-])n1,16.0153,104.896,12.9203,0.0071,0.282013,2.8388,10.3338,
198589962,cand_032,cand_050,[*:2][N+](=O)[O-].[*:1]c1nnnn1N=[N+]=[N-],[*:2]n1nnc(/N=[N+](\[*:1])[O-])n1,[*:1]NNn1nnnc1[*:2],-16.0153,-104.896,-12.9203,-0.0071,-0.282013,-2.8388,-10.3338,
201076296,cand_004,cand_009,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],5.032,16.6551,0,0.0124,-0.0914139,-1.18851,-0.401,
201076296,cand_009,cand_004,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],-5.032,-16.6551,0,-0.0124,0.0914139,1.18851,0.401,
201076314,cand_004,cand_037,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],[*:1]NNn1nnnc1[*:2],-27.4841,-66.0631,-8.78702,-0.0198,-0.283609,-2.99511,-0.3552,
201076314,cand_037,cand_004,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],27.4841,66.0631,8.78702,0.0198,0.283609,2.99511,0.3552,
201076320,cand_041,cand_004,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1N[*:2],[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],-14.2958,15.8961,5.59186,0.0077,0.326369,3.6713,0.4706,
201076320,cand_004,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],[*:1]/N=N/c1nnnn1N[*:2],14.2958,-15.8961,-5.59186,-0.0077,-0.326369,-3.6713,-0.4706,
201076326,cand_041,cand_004,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1N[*:2],[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],-14.2958,15.8961,5.59186,0.0077,0.326369,3.6713,0.4706,
201076326,cand_004,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnnc1N[*:2],[*:1]/N=N\c1nnnn1N[*:2],14.2958,-15.8961,-5.59186,-0.0077,-0.326369,-3.6713,-0.4706,
201083376,cand_041,cand_009,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1N[*:2],[*:1]/N=[N+](/[O-])c1nnnn1N[*:2],-9.2638,32.5512,5.59186,0.0201,0.234955,2.4828,0.0696,
201083376,cand_009,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](/[O-])c1nnnn1N[*:2],[*:1]/N=N/c1nnnn1N[*:2],9.2638,-32.5512,-5.59186,-0.0201,-0.234955,-2.4828,-0.0696,
201083382,cand_041,cand_009,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1N[*:2],[*:1]/N=[N+](/[O-])c1nnnn1N[*:2],-9.2638,32.5512,5.59186,0.0201,0.234955,2.4828,0.0696,
201083382,cand_009,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](/[O-])c1nnnn1N[*:2],[*:1]/N=N\c1nnnn1N[*:2],9.2638,-32.5512,-5.59186,-0.0201,-0.234955,-2.4828,-0.0696,
201090414,cand_015,cand_009,[*:1][N+](=O)[O-].[*:2]c1nnnn1N[N+](=O)[O-],[*:1]Nn1nnc(/N=[N+](/[*:2])[O-])n1,[*:1]Nn1nnnc1/N=[N+](/[*:2])[O-],4.80735,15.9115,0,0.0118,0.0519458,0.547963,-0.0619,
201090414,cand_009,cand_015,[*:1][N+](=O)[O-].[*:2]c1nnnn1N[N+](=O)[O-],[*:1]Nn1nnnc1/N=[N+](/[*:2])[O-],[*:1]Nn1nnc(/N=[N+](/[*:2])[O-])n1,-4.80735,-15.9115,0,-0.0118,-0.0519458,-0.547963,0.0619,
201090420,cand_019,cand_009,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],5.54342,18.3478,0,0.0137,-0.00733394,-0.175727,-0.3216,
201090420,cand_009,cand_019,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,-5.54342,-18.3478,0,-0.0137,0.00733394,0.175727,0.3216,
201090426,cand_037,cand_009,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],32.5161,82.7182,8.78702,0.0322,0.192195,1.8066,-0.0458,
201090426,cand_009,cand_037,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],[*:1]NNn1nnnc1[*:2],-32.5161,-82.7182,-8.78702,-0.0322,-0.192195,-1.8066,0.0458,
201090432,cand_041,cand_009,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1N[*:2],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],-9.2638,32.5512,5.59186,0.0201,0.234955,2.4828,0.0696,
201090432,cand_009,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],[*:1]/N=N/c1nnnn1N[*:2],9.2638,-32.5512,-5.59186,-0.0201,-0.234955,-2.4828,-0.0696,
201090438,cand_041,cand_009,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1N[*:2],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],-9.2638,32.5512,5.59186,0.0201,0.234955,2.4828,0.0696,
201090438,cand_009,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]Nn1nnnc1/N=[N+](/[*:1])[O-],[*:1]/N=N\c1nnnn1N[*:2],9.2638,-32.5512,-5.59186,-0.0201,-0.234955,-2.4828,-0.0696,
201097476,cand_037,cand_015,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:2]Nn1nnc(/N=[N+](/[*:1])[O-])n1,27.7088,66.8067,8.78702,0.0204,0.140249,1.25864,0.0161,
201097476,cand_015,cand_037,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]Nn1nnc(/N=[N+](/[*:1])[O-])n1,[*:1]NNn1nnnc1[*:2],-27.7088,-66.8067,-8.78702,-0.0204,-0.140249,-1.25864,-0.0161,
201097482,cand_041,cand_015,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1N[*:2],[*:2]Nn1nnc(/N=[N+](/[*:1])[O-])n1,-14.0711,16.6396,5.59186,0.0083,0.18301,1.93483,0.1315,
201097482,cand_015,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]Nn1nnc(/N=[N+](/[*:1])[O-])n1,[*:1]/N=N/c1nnnn1N[*:2],14.0711,-16.6396,-5.59186,-0.0083,-0.18301,-1.93483,-0.1315,
201097488,cand_041,cand_015,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1N[*:2],[*:2]Nn1nnc(/N=[N+](/[*:1])[O-])n1,-14.0711,16.6396,5.59186,0.0083,0.18301,1.93483,0.1315,
201097488,cand_015,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:2]Nn1nnc(/N=[N+](/[*:1])[O-])n1,[*:1]/N=N\c1nnnn1N[*:2],14.0711,-16.6396,-5.59186,-0.0083,-0.18301,-1.93483,-0.1315,
201104520,cand_019,cand_037,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,[*:1]NNn1nnnc1[*:2],-26.9727,-64.3704,-8.78702,-0.0185,-0.199529,-1.98233,-0.2758,
201104520,cand_037,cand_019,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,26.9727,64.3704,8.78702,0.0185,0.199529,1.98233,0.2758,
201104526,cand_041,cand_019,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1N[*:2],[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,-14.8072,14.2034,5.59186,0.0064,0.242289,2.65852,0.3912,
201104526,cand_019,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,[*:1]/N=N/c1nnnn1N[*:2],14.8072,-14.2034,-5.59186,-0.0064,-0.242289,-2.65852,-0.3912,
201104532,cand_041,cand_019,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1N[*:2],[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,-14.8072,14.2034,5.59186,0.0064,0.242289,2.65852,0.3912,
201104532,cand_019,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=[N+](\[O-])n1nnc(N[*:2])n1,[*:1]/N=N\c1nnnn1N[*:2],14.8072,-14.2034,-5.59186,-0.0064,-0.242289,-2.65852,-0.3912,
201111564,cand_041,cand_037,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N/c1nnnn1N[*:2],[*:1]NNn1nnnc1[*:2],-41.7799,-50.1671,-3.19516,-0.0121,0.0427606,0.676197,0.1154,
201111564,cand_037,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:1]/N=N/c1nnnn1N[*:2],41.7799,50.1671,3.19516,0.0121,-0.0427606,-0.676197,-0.1154,
201111570,cand_041,cand_037,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]/N=N\c1nnnn1N[*:2],[*:1]NNn1nnnc1[*:2],-41.7799,-50.1671,-3.19516,-0.0121,0.0427606,0.676197,0.1154,
201111570,cand_037,cand_041,[*:2][N+](=O)[O-].[*:1]c1nnnn1N[N+](=O)[O-],[*:1]NNn1nnnc1[*:2],[*:1]/N=N\c1nnnn1N[*:2],41.7799,50.1671,3.19516,0.0121,-0.0427606,-0.676197,-0.1154,
219748704,cand_017,cand_019,[*:2][N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],[*:2]Nn1nnnc1/N=[N+](\[*:1])[O-],0.035768,0.118386,0,0,0.0129166,0.155148,0.0485,
219748704,cand_019,cand_017,[*:2][N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:2]Nn1nnnc1/N=[N+](\[*:1])[O-],[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],-0.035768,-0.118386,0,0,-0.0129166,-0.155148,-0.0485,
231693114,cand_002,cand_004,[*:2][N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],[*:2]Nn1nnnc1/N=[N+](\[*:1])[O-],-4.66742,-15.4484,0,-0.0115,-0.102009,-1.18011,-1.1774,
231693114,cand_004,cand_002,[*:2][N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:2]Nn1nnnc1/N=[N+](\[*:1])[O-],[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],4.66742,15.4484,0,0.0115,0.102009,1.18011,1.1774,
219748716,cand_017,cand_023,[*:2][N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],[*:2]Nc1nnn(/N=[N+](/[*:1])[O-])n1,0.03012,0.0996922,0,0,-0.0241574,-0.29089,0.3843,
219748716,cand_023,cand_017,[*:2][N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:2]Nc1nnn(/N=[N+](/[*:1])[O-])n1,[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],-0.03012,-0.0996922,0,0,0.0241574,0.29089,-0.3843,
231693120,cand_002,cand_017,[*:2][N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],[*:2]Nc1nnn(/N=[N+](/[*:1])[O-])n1,-5.2146,-17.2595,0,-0.0128,-0.199006,-2.34804,-1.3053,
231693120,cand_017,cand_002,[*:2][N+](=O)[O-].[*:1]n1nnnc1N[N+](=O)[O-],[*:2]Nc1nnn(/N=[N+](/[*:1])[O-])n1,[*:1]/N=[N+](/[O-])n1nnnc1N[*:2],5.2146,17.2595,0,0.0128,0.199006,2.34804,1.3053,
219755640,cand_023,cand_019,[*:2][N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,[*:2]Nn1nnnc1/N=[N+](\[*:1])[O-],0.005648,0.0186939,0,0,0.037074,0.446038,-0.3358,
219755640,cand_019,cand_023,[*:2][N+](=O)[O-].[*:1]n1nnc(N[N+](=O)[O-])n1,[*:2]Nn1nnnc1/N=[N+](\[*:1])[O-],[*:1]/N=[N+](/[O-])n1nnc(N[*:2])n1,-0.005648,-0.0186939,0,0,-0.037074,-0.446038,0.3358,
219755646,cand_023,cand_019,[*:1][N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],0.005648,0.0186939,0,0,0.037074,0.446038,-0.3358,
219755646,cand_019,cand_023,[*:1][N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,-0.005648,-0.0186939,0,0,-0.037074,-0.446038,0.3358,
231706806,cand_017,cand_004,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],0.547188,1.8111,0,0.0013,0.0969966,1.16793,0.1279,
231706806,cand_004,cand_017,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,-0.547188,-1.8111,0,-0.0013,-0.0969966,-1.16793,-0.1279,
219755652,cand_040,cand_019,[*:1][N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],2.5502,8.44073,0,0.0062,0.0722824,0.827485,0.1486,
219755652,cand_019,cand_040,[*:1][N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,-2.5502,-8.44073,0,-0.0062,-0.0722824,-0.827485,-0.1486,
231706812,cand_026,cand_004,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],0.029493,0.0976169,0,0.0001,0.00284713,0.0343058,-0.808,
231706812,cand_004,cand_026,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,-0.029493,-0.0976169,0,-0.0001,-0.00284713,-0.0343058,0.808,
219769488,cand_023,cand_040,[*:1][N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,-2.54455,-8.42204,0,-0.0062,-0.0352084,-0.381447,-0.4844,
219769488,cand_040,cand_023,[*:1][N+](=O)[O-].[*:2]n1nnc(N[N+](=O)[O-])n1,[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,2.54455,8.42204,0,0.0062,0.0352084,0.381447,0.4844,
231713646,cand_017,cand_026,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,0.517695,1.71348,0,0.0012,0.0941494,1.13362,0.9359,
231713646,cand_026,cand_017,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,-0.517695,-1.71348,0,-0.0012,-0.0941494,-1.13362,-0.9359,
229140888,cand_046,cand_034,[*:1][N+](=O)[O-].[*:2]n1nnnc1N=[N+]=[N-],[*:1]Nc1nnnn1/N=[N+](\[*:2])[O-],[*:1]c1nnnn1/N=[N+](\[*:2])[O-],-6.70602,54.2176,2.50897,0.0001,0.104894,1.14463,1.8215,
229140888,cand_034,cand_046,[*:1][N+](=O)[O-].[*:2]n1nnnc1N=[N+]=[N-],[*:1]c1nnnn1/N=[N+](\[*:2])[O-],[*:1]Nc1nnnn1/N=[N+](\[*:2])[O-],6.70602,-54.2176,-2.50897,-0.0001,-0.104894,-1.14463,-1.8215,
229140894,cand_053,cand_034,[*:1][N+](=O)[O-].[*:2]n1nnnc1N=[N+]=[N-],[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],[*:1]c1nnnn1/N=[N+](\[*:2])[O-],-5.74655,57.6063,2.50897,0.0026,0.0155981,0.0882565,-2.7849,
229140894,cand_034,cand_053,[*:1][N+](=O)[O-].[*:2]n1nnnc1N=[N+]=[N-],[*:1]c1nnnn1/N=[N+](\[*:2])[O-],[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],5.74655,-57.6063,-2.50897,-0.0026,-0.0155981,-0.0882565,2.7849,
229146420,cand_046,cand_053,[*:1][N+](=O)[O-].[*:2]n1nnnc1N=[N+]=[N-],[*:1]Nc1nnnn1/N=[N+](\[*:2])[O-],[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],-0.959462,-3.38877,0,-0.0025,0.0892958,1.05637,4.6064,
229146420,cand_053,cand_046,[*:1][N+](=O)[O-].[*:2]n1nnnc1N=[N+]=[N-],[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],[*:1]Nc1nnnn1/N=[N+](\[*:2])[O-],0.959462,3.38877,0,0.0025,-0.0892958,-1.05637,-4.6064,
231699960,cand_002,cand_004,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nc1nnnn1/N=[N+](/[*:2])[O-],[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],-4.66742,-15.4484,0,-0.0115,-0.102009,-1.18011,-1.1774,
231699960,cand_004,cand_002,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nn1nnnc1/N=[N+](\[*:2])[O-],[*:1]Nc1nnnn1/N=[N+](/[*:2])[O-],4.66742,15.4484,0,0.0115,0.102009,1.18011,1.1774,
231699966,cand_017,cand_002,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,[*:1]Nc1nnnn1/N=[N+](/[*:2])[O-],5.2146,17.2595,0,0.0128,0.199006,2.34804,1.3053,
231699966,cand_002,cand_017,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nc1nnnn1/N=[N+](/[*:2])[O-],[*:1]Nc1nnn(/N=[N+](/[*:2])[O-])n1,-5.2146,-17.2595,0,-0.0128,-0.199006,-2.34804,-1.3053,
231699972,cand_002,cand_026,[*:1][N+](=O)[O-].[*:2]n1nnnc1N[N+](=O)[O-],[*:1]Nc1nnnn1/N=[N+](/[*:2])[O-],[*:1]Nn1nnc(/N=[N+](\[*:2])[O-])n1,-4.69691,-15.546,0,-0.0116,-0.104856,-1.21441,-0.3694,
