id	Hf	Q	OBgood	Pe	D	P	IS
3_10111001_2_05000533	154.02	1562.1170270515865	-16.77617782748497	1.04	8.983027562499519	36.894209954261754	36.8361
3_10111001_2_05000546	317.45	1703.4968986906945	-11.262846684499507	1.1555	9.11903998418061	37.49977485096559	34.6325
3_10111001_2_05000556	250.65	1760.5061250522094	-2.22760560242809	1.181	9.4417132370085	40.885672986037726	30.4842
3_10111001_2_05000562	233.43	1615.5215676439313	-17.013519671882126	1.1274	9.07315367157326	37.333040691654745	41.7731
3_10111001_2_05000604	312.55	1648.9739889085931	-25.793970659358372	1.1319	8.727475629166031	33.6564973727956	81.1177
3_10111001_2_05000610	185.86	1415.7977231600507	-48.02938268116965	0.9804	8.043860596823544	28.060426284763412	101.0628
3_10111001_2_05000623	193.64	1500.310190371481	-26.65333999666833	1.0642	8.796356889018973	34.896143729560514	72.4288
3_10111001_2_05000631	152.87	1386.9972718612116	-40.11231448054553	0.9611	8.153148292585032	29.072456803510992	94.1619
3_10111001_2_05000646	319.31	1653.995363572509	-12.967365463583315	1.1516	9.078609925011671	37.10893988990904	48.2716
3_10111001_2_05000655	246.3	1748.3935195890067	-2.22760560242809	1.1728	9.432126860181516	40.826083152727215	31.3978
3_10111001_2_05000665	246.6	1693.4025521849528	-4.276359748763865	1.1664	9.389955112673283	40.42398700075381	31.7045
3_10111001_2_06000001	193.0	1295.7032454129405	-73.89679640592854	0.9753	7.4488698146477725	22.924413322384602	208.9198
3_10111001_2_06000015	207.21	1491.1967908249753	-48.02938268116965	1.0326	8.05741305241343	27.872231595152336	237.326
3_10111001_2_06000022	217.57	1310.8063184482826	-56.65499468859424	1.0402	8.12629486466586	28.59073748635797	99.2455
3_10111001_2_06000030	152.62	1312.7528213542098	-46.63946031481636	0.9188	8.03642569717228	28.348335368453522	58.0545
3_10111001_2_06000043	277.79	1547.3180235105813	-36.99093010848302	1.0792	8.435946546766985	31.17050397421631	67.6748
3_10111001_2_06000054	315.25	1657.6794540061262	-25.793970659358372	1.1379	8.744096918498613	33.80185274898282	70.1726
3_10111001_2_06000066	246.55	1598.8346240120875	-18.596001859600182	1.1452	8.946348802107812	35.80444399219667	56.8855
3_10111001_2_06000106	223.93	1490.2182691662756	-48.29297739620363	1.064	8.08585601120684	27.97707020390575	61.0208
3_10111001_2_06000111	169.98	1072.7129515438355	-102.17113665389526	0.903	6.853919704625281	18.625119982525987	282.7876
3_10111001_2_06000125	202.54	1418.4830756589981	-48.29297739620363	1.0128	8.125987744680556	28.696102659710068	229.2153
3_10111001_2_06000134	253.94	1429.468333660817	-51.494003658784465	1.0039	7.931009576463183	26.889058511979126	259.6938
3_10111001_2_06000142	288.21	1372.6083210170298	-59.82528298038682	1.0456	7.905263667650906	26.470678648869214	225.5541
3_10111001_2_06000153	187.08	1501.3507950595001	-40.11231448054553	1.0403	8.310645982202063	30.18872868268981	246.6275
3_10111001_2_06000166	237.46	1540.9054541444486	-31.26832128200117	1.1087	8.565385051935715	32.199625530896874	41.0211
3_10111001_2_06000200	195.84	1302.269044365461	-56.86807443027389	0.9763	7.94878006667098	27.292829945913052	49.4432
3_10111001_2_06000210	182.61	1177.8483369934434	-72.67556679042578	0.9383	7.579157299217943	24.232191836248962	97.1979
3_10111001_2_06000223	191.45	1350.4329234926156	-47.377577081097094	1.0081	8.257288604760952	30.051565048897714	87.8567
3_10111001_2_06000234	261.46	1431.8954064219872	-37.81611912077523	1.0293	8.385088112470589	30.975338001893363	144.5914
3_10111001_2_06000245	295.16	1535.937024449502	-27.063599458728014	1.085	8.734241286110267	34.07464557276868	89.1063
3_10111001_2_06000250	196.76	1430.2702202357916	-33.784972725673065	1.0152	8.519362110433839	32.38691488925989	34.4838
3_10111001_2_06000266	239.39	1527.0363728771088	-20.04565955788184	1.1195	8.922000635821757	35.742340397705554	38.0847
3_10111001_2_06000302	177.68	1354.8519017440726	-47.031158142269256	0.9817	8.126486253632606	28.86161452168585	76.4341
3_10111001_2_06000311	140.97	1172.1781682389349	-77.55695588948134	0.8815	7.258942915881599	21.87524828618959	304.187
3_10111001_2_06000321	144.78	1182.0211863437105	-62.41176907645441	0.8857	7.63261523085951	24.957838308993654	170.3781
3_10111001_2_06000336	154.08	1447.99912762929	-20.243555274395064	1.0264	8.81412217054884	35.16681521042942	42.7349
3_10111001_2_06000342	257.06	1417.0390739102545	-37.81611912077523	1.0186	8.377034631085609	30.959849729876204	61.1745
3_10111001_2_06000353	161.58	1527.1930795975293	-18.596001859600182	1.0513	8.918891865801378	36.13169516981915	36.9473
3_10111001_2_06000360	162.77	1397.4616146593369	-26.65333999666833	0.9912	8.607928153669631	33.308664876798034	42.7075
3_10111001_2_06000405	297.28	1599.7397474125423	-25.793970659358372	1.0981	8.676489000064509	33.3135601177177	144.4003
3_10111001_2_06000414	371.27	1520.5585494862423	-49.97033011649333	1.0642	7.996465445516713	27.131973968117556	305.3553
3_10111001_2_06000421	266.02	1297.1808761684624	-59.82528298038682	0.9881	7.848036143298754	26.253506018026272	201.7184
3_10111001_2_06000431	226.2	1335.4917769835354	-51.494003658784465	0.9379	7.825167891983616	26.260823883262038	253.1314
3_10111001_2_06000441	346.04	1441.761585183797	-49.97033011649333	1.0091	7.924698643946892	26.752007211835647	304.3066
3_10111001_2_06000452	305.59	1568.0135406261536	-27.063599458728014	1.1077	8.747967930578529	34.077852903190525	68.5298
3_10111001_2_06000466	326.35	1621.7584609533205	-14.538657251155305	1.1558	9.040639634912232	36.68978256052496	43.2667
3_10111001_2_06000503	198.25	1576.5662601879776	-25.2507540155713	1.0842	8.760795816303764	34.321247535674466	66.4089
3_10111001_2_06000510	184.73	1411.807046510807	-48.02938268116965	0.9777	8.004151130837457	27.67935331342689	45.225
3_10111001_2_06000525	224.62	1588.7556554458456	-17.013519671882126	1.1087	9.037392139883034	37.046262008537155	32.5344
3_10111001_2_06000534	270.1	1582.1128413919973	-19.622872911237163	1.0871	8.882967114444556	35.505258886402935	48.2762
3_10111001_2_06000544	393.02	1670.2166603542544	-20.503474199794965	1.1458	8.86732342046749	34.96449640733192	88.5546
3_10111001_2_06000550	208.23	1595.3997509948115	-15.280297965810338	1.0812	8.974286830699457	36.45648554632308	31.5532
3_10111001_2_06000561	210.91	1515.2425094993882	-30.30479631680168	1.0637	8.534257033613857	32.12419435069192	49.2334
3_10111001_2_06000602	231.09	1491.2166436808504	-34.76284386803489	1.0891	8.545664467737879	32.21557416645152	59.355
3_10111001_2_06000616	235.77	1536.1872878081463	-31.26832128200117	1.1053	8.572311337759603	32.295890783715464	45.1275
3_10111001_2_06000624	314.9	1541.9815482391675	-28.22035393027221	1.1174	8.735030262512144	33.90656502753971	56.2478
3_10111001_2_06000633	167.04	1488.9923270599402	-20.243555274395064	1.0555	8.879562709590246	35.7032626516355	51.0671
3_10111001_2_06000645	317.0	1647.7548189431598	-12.967365463583315	1.1472	9.10333249524001	37.42516845540853	36.5712
3_10111001_2_06000655	250.24	1703.1312706133908	-4.276359748763865	1.1731	9.38652869566559	40.33580534343057	32.7686
3_10111001_2_06000663	222.47	1591.5197266770322	-13.327410039982233	1.1388	9.145385244240336	37.984207790960056	36.7566
3_10111001_3_00000000	177.51	1306.3277687225893	-79.94226392050186	0.9751	7.513609802812956	23.628124871239585	137.9377
3_10111001_3_00000012	198.46	1225.122249749008	-95.6160061194244	1.0501	7.367314201097576	22.048507618099013	283.9978
3_10111001_3_00000024	287.54	1462.3706160491215	-60.97819182722846	1.1102	8.055665925637845	27.579654060950517	305.3039
3_10111001_3_00000031	129.76	1167.5357694979775	-83.74970259338569	0.8715	7.154960848504905	21.138250913039	259.2285
3_10111001_3_00000040	260.02	1437.1837794157548	-61.49950257755268	1.0195	7.898924292623818	26.663087190706282	278.7686
3_10111001_3_00000055	216.55	1712.0394758625796	-23.69317340441285	1.1363	8.822049959948043	34.61523336527097	97.0622
3_10111001_3_00000065	219.2	1650.0389402749527	-25.2507540155713	1.1347	8.791093348704939	34.327278956290925	82.9157
3_10111001_3_00000106	203.61	1483.2846635716253	-62.94999409843804	1.0462	7.7484964646992465	25.19890439927057	148.1957
3_10111001_3_00000110	160.19	1047.1170188298588	-115.28484964934192	0.9018	6.727453767975223	17.817410543109492	306.298
3_10111001_3_00000124	275.03	1330.3574265728673	-76.74474378447519	1.0725	7.677780492511077	24.41386213151012	230.138
3_10111001_3_00000131	125.45	1075.2415111071464	-99.9197073779998	0.8599	6.853967166735426	18.895860220262847	101.968
3_10111001_3_00000142	273.6	1324.641542009753	-76.74474378447519	1.0679	7.683047722312733	24.488468980108962	239.9572
3_10111001_3_00000153	169.19	1505.8878435822064	-53.30197922790515	1.025	7.98899238624176	27.386898595860252	272.7294
3_10111001_3_00000165	208.29	1572.2493109038642	-40.11231448054553	1.0894	8.36013763985	30.399347252130365	227.0876
3_10111001_3_00000205	196.42	1495.1464250853671	-46.63946031481636	1.0465	8.255980919442903	29.773249592723907	237.9348
3_10111001_3_00000210	171.17	1094.6542093990531	-95.6160061194244	0.9382	7.240758029060407	21.52350016090059	213.8594
3_10111001_3_00000223	176.06	1289.6075431552886	-63.6717368234878	1.0223	8.056181949211231	28.174359730117825	166.35299999999995
3_10111001_3_00000235	163.25	1455.8494693526975	-37.47950339658	1.019	8.495501724852701	32.21312747616799	195.0614
3_10111001_3_00000246	301.97	1568.6749587061483	-37.81611912077523	1.1276	8.534779660252852	31.94909392615311	77.825
3_10111001_3_00000254	291.12	1594.7304368130892	-36.99093010848302	1.1122	8.568662286837945	32.38482406364234	113.6394
3_10111001_3_00000261	185.13	1331.9208817148376	-62.41176907645441	0.998	7.80050731032436	25.876634188615466	135.4233
3_10111001_3_00000302	164.35	1325.8863406270725	-64.4122383252818	0.9851	7.847095052639415	26.44097091135201	265.2799
3_10111001_3_00000312	152.39	1190.1569567882048	-81.71603677221655	0.9476	7.447932509137369	23.181507720104452	292.2426
3_10111001_3_00000323	143.83	1372.8998095007485	-52.83085321827948	0.982	8.165209755147405	29.426832884173606	132.5985
3_10111001_3_00000330	97.93	1228.277294677792	-52.79781266204686	0.8434	7.8690306754798565	27.35561202369428	186.8507
3_10111001_3_00000344	331.92	1570.1802679849004	-40.26604350170771	1.0753	8.348040252076	30.364624954172424	279.1474
3_10111001_3_00000355	173.76	1631.1090583671191	-16.77617782748497	1.0859	8.987563643035957	36.62172022878538	33.6621
3_10111001_3_00000361	142.98	1345.0911777769552	-53.29977421623422	0.9484	7.855450252151559	26.540661759330092	180.824
3_10111001_3_00000402	283.66	1445.9403810290073	-60.97819182722846	1.0977	8.036880749148219	27.463504884191046	306.3809
3_10111001_3_00000416	287.9	1544.516778677417	-51.494003658784465	1.0846	8.052836589943908	27.617963652242107	129.6539
3_10111001_3_00000426	293.39	1539.7051103082688	-37.81611912077523	1.1068	8.497779333718261	31.681379874862035	190.8895
3_10111001_3_00000430	210.57	1352.7099677405756	-50.60301931348571	0.9268	7.95724644162953	27.61045085066229	223.4184
3_10111001_3_00000442	367.69	1535.1185950138904	-49.067359382328526	1.1171	8.276367511790761	29.5420825350837	207.5821
3_10111001_3_00000451	257.53	1499.6946834665905	-51.39920045688178	1.0197	7.951988736061791	26.997592463615785	276.9837
3_10111001_3_00000463	269.71	1595.070781995625	-29.61467272421336	1.1127	8.67622998810988	33.33052899526784	179.1758
3_10111001_3_00000504	293.59	1673.7148196437963	-36.07124070038326	1.1275	8.506922295476947	31.59859468134543	262.5704
3_10111001_3_00000516	209.74	1577.0962155702634	-40.11231448054553	1.0928	8.347586633079528	30.24730558505775	278.9296
3_10111001_3_00000525	209.33	1615.4243649786074	-25.2507540155713	1.1109	8.878174540448152	35.461293801941814	91.6878
3_10111001_3_00000535	179.1	1649.7725562001956	-16.77617782748497	1.0983	9.01965776069654	36.905614363115355	53.7066
3_10111001_3_00000544	376.79	1703.5860715936844	-28.650496500081395	1.1497	8.697275499474353	33.297629609802016	292.2108
3_10111001_3_00000550	188.95	1609.8626655560488	-23.69317340441285	1.0685	8.756470870280793	34.331902311951	33.3524
3_10111001_3_00000565	236.16	1745.1299316632842	-9.693151182867355	1.1846	9.314241238904264	39.55716321887082	34.9282
3_10111001_3_00000602	218.78	1515.9336183813446	-47.031158142269256	1.0985	8.311288257220276	30.040905372340788	48.5173
3_10111001_3_00000611	179.0	1313.9806217234052	-77.55695588948134	0.9882	7.406904642127106	22.594437064997173	302.6288
3_10111001_3_00000623	188.45	1488.059315102342	-38.35515397381523	1.0761	8.569366430126049	32.66394809107921	245.3345
3_10111001_3_00000636	192.06	1568.1319759607782	-20.243555274395064	1.1116	8.91122679237156	35.678967826646115	47.3903
3_10111001_3_00000646	309.04	1642.4320067710166	-21.104467112205416	1.1598	8.896040866508137	35.21573118758593	82.4797
3_10111001_3_00000656	238.39	1691.252338258728	-11.589164131537016	1.1805	9.202347359440221	38.317297788374376	31.4106
3_10111001_3_00000665	237.9	1689.832665652615	-11.589164131537016	1.1795	9.272812144577873	39.15781857932835	34.6267
3_10111001_3_01000001	161.43	1053.0734027284082	-115.28484964934192	0.9069	6.674470056100532	17.368999147402675	149.6146
3_10111001_3_01000013	160.6	1232.0351590686055	-99.9197073779998	0.9853	7.105340147656841	20.347581963175305	301.1068
3_10111001_3_01000024	275.34	1331.596534415221	-76.74474378447519	1.0735	7.679567658264017	24.425229139574967	235.8724
3_10111001_3_01000030	122.11	1131.1331999048298	-83.74970259338569	0.8444	7.187640998211106	21.586137774336066	265.1959
3_10111001_3_01000042	273.4	1323.8421175953313	-76.74474378447519	1.0673	7.669973032627714	24.36911666868584	264.1208
3_10111001_3_01000052	197.89	1460.7800406814338	-62.94999409843804	1.0304	7.790212814565242	25.68927616882232	243.8609
3_10111001_3_01000064	289.83	1551.0551620367237	-51.494003658784465	1.0892	8.055102927511046	27.61395305490237	304.4454
3_10111001_3_01000103	158.25	1221.55251119636	-99.9197073779998	0.9769	7.072725213085692	20.111747564111248	302.8287
3_10111001_3_01000112	174.55	979.4655635275274	-124.77868645139532	0.9253	6.657399939737709	17.201069232243412	260.35
3_10111001_3_01000121	151.82	883.6473357221146	-124.77868645139532	0.8348	6.5158619275984035	16.550999088838424	199.6455
3_10111001_3_01000130	117.18	1038.3515119992862	-99.9197073779998	0.8304	6.8629096391486275	19.134360693748487	280.7389
3_10111001_3_01000146	275.72	1452.5111996765854	-64.6830530401035	1.0527	7.7001312814292495	24.678745946773077	291.032
3_10111001_3_01000155	191.11	1537.8633847340536	-53.6588637735596	1.0402	7.91942303761083	26.619686196752024	269.628
3_10111001_3_01000165	194.34	1491.6699264663625	-53.64155943676363	1.0407	7.949638954119218	26.913645136586727	304.0236
3_10111001_3_01000205	184.29	1407.2725456977612	-62.94999409843804	0.9926	7.757138669972393	25.590656708949318	296.0307
3_10111001_3_01000216	194.82	1300.153465414357	-76.26849334416158	1.0288	7.574807479956425	23.801433079327346	248.5107
3_10111001_3_01000223	168.72	1183.7690147389458	-79.9400449662753	0.9941	7.680645922431459	24.957554092260647	249.9764
3_10111001_3_01000230	120.37	1047.9532884487278	-81.71603677221655	0.8344	7.295764186533122	22.477066790631326	170.2378
3_10111001_3_01000242	278.15	1266.7753430618402	-75.41478129713424	1.0705	7.833367164331339	25.802713896695625	144.0273
3_10111001_3_01000254	278.8	1513.6881317501184	-51.494003658784465	1.063	8.115542715557941	28.376484619864982	203.7475
3_10111001_3_01000261	172.83	1222.5079020514816	-76.26849334416158	0.9674	7.479104351521479	23.262950555523247	255.0656
3_10111001_3_01000301	118.19	1042.8568202337408	-99.9197073779998	0.8340000000000001	6.797351216270084	18.572935367188816	223.9444
3_10111001_3_01000310	116.55	1035.54127022928	-99.9197073779998	0.8281	6.845040400822137	18.99872623610889	290.0873
3_10111001_3_01000322	151.24	1110.9902654675661	-79.9400449662753	0.9329	7.5560454271861195	24.143377753189746	142.9535
3_10111001_3_01000333	99.69	1321.962764815197	-59.467272351848024	0.9176	7.827192614952599	26.63301223565341	51.5138
3_10111001_3_01000346	243.58	1473.8006404331898	-43.70460826531268	1.0348	8.180446207829547	28.981297733118065	116.5428
3_10111001_3_01000355	159.23	1542.3452413793107	-31.984007996002003	1.0364	8.500716817161804	31.991388504171265	160.111
3_10111001_3_01000361	132.34	1279.1980151307225	-67.5604349202998	0.9078	7.4376461929329905	23.223017038211474	304.7907
3_10111001_3_01000404	356.16	1498.8732746035196	-63.72655514519517	1.0946	7.7850224064479985	25.134809913761462	74.138
3_10111001_3_01000414	344.47	1386.1301160538926	-77.18548637193756	1.0704	7.511871533168709	22.9531060059732	38.4015
3_10111001_3_01000424	352.07	1407.564892269652	-63.18898313815721	1.0833	7.907768480025897	26.29518992694933	180.014
3_10111001_3_01000433	201.97	1384.8647354768673	-56.89474472226382	0.9584	7.811437766795838	26.149616726521955	163.2299
3_10111001_3_01000442	351.35	1405.0922798859854	-63.18898313815721	1.0814	7.915725531924112	26.38361209915752	284.9664
3_10111001_3_01000455	282.57	1641.8443333435846	-31.984253905769464	1.1033	8.509006612631277	31.64922620358308	305.5177
3_10111001_3_01000466	297.22	1574.6054332892254	-33.78473493060052	1.1176	8.483051374015414	31.33607286874486	165.9873
3_10111001_3_01000500	166.07	1396.9494573698514	-63.55843612795318	0.9491	7.642983007990629	24.77787266871427	151.7386
3_10111001_3_01000511	159.51	1245.9074211826344	-92.81437125748505	0.9404	7.042650283007729	19.995267646377265	167.2875
3_10111001_3_01000521	164.29	1259.1314476304112	-77.55695588948134	0.9469	7.435167254024487	23.083106855953393	275.60900000000004
3_10111001_3_01000534	244.05	1531.9465257968664	-43.21988114532685	1.0433	8.2291401949334	29.414748829455252	306.0789
3_10111001_3_01000542	277.14	1508.0644445084354	-51.494003658784465	1.0591	8.101142964906026	28.25443768651009	297.6691
3_10111001_3_01000553	181.51	1616.5747932700315	-31.984007996002003	1.0863	8.587779151996521	32.60629737558928	162.6446
3_10111001_3_01000566	228.2	1626.855653228276	-24.50093270596097	1.1419	8.789699236167834	34.242321071052075	89.6282
3_10111001_3_01000600	177.56	1380.794204430106	-62.94999409843804	0.9739	7.722280928235487	25.366868864701484	257.4334
3_10111001_3_01000615	195.66	1495.8846204221074	-53.64155943676363	1.0436	7.960760663814439	27.006076817497977	304.8009
3_10111001_3_01000621	172.21	1220.318713816603	-76.26849334416158	0.9656	7.490445075330049	23.37696952154161	253.6734
3_10111001_3_01000631	127.52	1262.2375309476054	-67.5604349202998	0.8958	7.426985370690331	23.19763595393751	303.3312
3_10111001_3_01000643	258.59	1522.0363882318916	-43.70460826531268	1.0687	8.255812018519226	29.547136928010268	279.3061
3_10111001_3_01000656	227.47	1624.823189492441	-24.50093270596097	1.1405	8.816051583410182	34.545336933906896	35.5353
3_10111001_3_01000662	219.2	1494.6872756462833	-41.31352714237978	1.0938	8.400361910764548	30.831200922144127	195.2042
3_10111001_3_02000001	171.24	1094.9888654204717	-95.6160061194244	0.9385	7.161211453584322	20.82599303854794	213.4587
3_10111001_3_02000010	169.41	1086.240000860544	-95.6160061194244	0.931	7.2246595028938785	21.42174811077097	269.3461
3_10111001_3_02000024	284.87	1364.2904048254172	-60.51678146275432	1.0955	8.149485104306578	28.51286298033111	294.8193
3_10111001_3_02000035	162.97	1454.7563171702975	-37.47950339658	1.0182	8.473557362249537	31.98185704766848	252.3684
3_10111001_3_02000045	282.22	1563.0747370087147	-36.99093010848302	1.0902	8.530830259600876	32.115755997366946	295.6301
3_10111001_3_02000055	212.55	1626.7170633022376	-25.2507540155713	1.1187	8.845990664264184	35.04653577413679	71.6673
3_10111001_3_02000066	227.61	1553.6824693022816	-27.92143922327633	1.1324	8.798187387210143	34.503098493599985	44.2955
3_10111001_3_02000101	159.96	975.6219577956987	-111.11111111111113	0.8816	6.799261236202523	18.340720387760978	134.7863
3_10111001_3_02000112	184.27	1016.1992400822804	-107.4682003274422	0.956	7.089001978259764	20.22187890215472	305.3403
3_10111001_3_02000123	164.38	1165.6992337413608	-79.9400449662753	0.9789	7.6605893751482785	24.855580451153536	216.6006
3_10111001_3_02000130	119.56	1044.3560063951684	-81.71603677221655	0.8315	7.299990368559662	22.53307814299441	285.8154
3_10111001_3_02000144	355.89	1420.6834746385516	-63.18898313815721	1.0934	7.918923862383053	26.347072334208136	172.68200000000004
3_10111001_3_02000154	281.28	1522.0897849786566	-51.494003658784465	1.0689	8.099311222189307	28.177210829404448	262.6336
3_10111001_3_02000164	288.42	1488.8180242432059	-51.581288887456076	1.0756	8.093198027497957	28.078302025741237	287.8735
3_10111001_3_02000202	204.36	1164.2706443131858	-74.61029444419772	1.0429	7.9339420800255525	26.84036918437071	261.2622
3_10111001_3_02000213	166.31	1173.7348736780746	-79.9400449662753	0.9856	7.657080877287414	24.783007745171258	303.9671
3_10111001_3_02000220	175.8	1037.4331437580497	-74.61029444419772	0.9293	7.8226349133834026	26.441016497362558	198.8431
3_10111001_3_02000236	175.8	1384.5730981584372	-39.137575566970675	1.03	8.473735635961884	31.9547881976223	164.0943
3_10111001_3_02000241	251.87	1167.6803204374055	-75.41478129713424	0.9867	7.669753647593484	24.71894322485004	282.7528
3_10111001_3_02000255	203.47	1533.0604818923873	-26.65333999666833	1.0874	8.882113305587259	35.70697018557325	52.209
3_10111001_3_02000265	210.4	1499.077018275851	-27.92143922327633	1.0926	8.821422906015231	35.02503845152726	56.4325
3_10111001_3_02000303	137.83	1346.4843828916091	-52.83085321827948	0.9631	8.105288043448098	28.93377307314889	78.0465
3_10111001_3_02000310	126.3	1074.2889459519474	-81.71603677221655	0.8553	7.31671390199276	22.53641932130733	212.3776
3_10111001_3_02000326	172.58	1373.3210451829332	-39.137575566970675	1.0217	8.471222172345657	31.983137841515425	46.4099
3_10111001_3_02000331	91.84	1099.7904504706223	-69.66040552307501	0.8176	7.425448053625816	23.642151439133354	238.7984
3_10111001_3_02000344	331.48	1506.6058660504145	-40.93188252549715	1.0653	8.382517056927513	30.809774589064137	202.6732
3_10111001_3_02000355	169.82	1554.555768048084	-18.596001859600182	1.0701	8.989760782726927	36.81280534711043	34.6541
3_10111001_3_02000362	172.54	1373.1812681273368	-39.137575566970675	1.0216	8.471334498066213	31.985035763299532	177.6141
3_10111001_3_02000402	281.07	1349.1612094597285	-60.51678146275432	1.0834	8.132050247205605	28.407533573745546	305.3639
3_10111001_3_02000413	245.62	1357.042760387708	-66.12067022315725	1.0283	7.850007491576759	26.198252800629216	269.3833
3_10111001_3_02000421	248.21	1153.8794154600305	-75.41478129713424	0.9751	7.672288999254098	24.811446964850568	301.2772
3_10111001_3_02000430	215.14	1311.6702040848702	-50.76343446361293	0.9326	8.055889799287229	28.57052247059722	253.5877
3_10111001_3_02000445	363.61	1600.0200586665012	-29.79885771045443	1.113	8.693033839064826	33.518966916363304	255.6433
3_10111001_3_02000452	284.53	1509.7898589323695	-37.81611912077523	1.0853	8.542539984205817	32.298307200190436	103.834
3_10111001_3_02000464	378.1	1587.693405035886	-30.84405955276113	1.1344	8.681290562863722	33.28553750988601	215.3079
3_10111001_3_02000506	220.29	1589.0991292353824	-26.65333999666833	1.1271	8.825282855234127	34.80118090288425	118.6118
3_10111001_3_02000516	215.49	1537.14464338914	-40.74097651028073	1.0964	8.425611531727311	31.065208797287852	53.5475
3_10111001_3_02000521	173.54	1288.864191024593	-62.41176907645441	0.9657	7.8671251597968626	26.72155728837573	248.2013
3_10111001_3_02000535	175.3	1572.75328415355	-18.596001859600182	1.0826	9.029212551903337	37.18119003254585	61.4615
3_10111001_3_02000540	257.43	1474.9011641828204	-36.99093010848302	1.0287	8.480650505823753	31.97422661984037	233.2202
3_10111001_3_02000553	189.98	1621.5013747426447	-18.596001859600182	1.1162	9.091871137052733	37.677019487361655	41.9791
3_10111001_3_02000562	221.45	1534.137461845988	-27.92143922327633	1.1181	8.886132849492377	35.586081746284215	41.9871
3_10111001_3_02000606	222.19	1536.4854010533998	-27.92143922327633	1.1198	8.770344170563595	34.27381004434	58.6408
3_10111001_3_02000614	289.2	1491.332612076469	-51.581288887456076	1.0774	8.083180154216237	27.966775420891324	242.9519
3_10111001_3_02000624	299.06	1500.9655592583072	-38.56288964586413	1.108	8.521255767820458	31.94826159520929	178.8456
3_10111001_3_02000631	143.93	1296.5119703695912	-53.29967038361736	0.9424	7.900687960773998	27.023344580644284	255.3476
3_10111001_3_02000645	303.52	1626.2519153183255	-21.104467112205416	1.1484	8.991052471632543	36.371065983188586	62.5246
3_10111001_3_02000652	218.55	1524.9360784655896	-27.92143922327633	1.1114	8.867694709828982	35.42165197238607	47.4112
3_10111001_3_02000660	195.92	1453.133559190278	-27.92143922327633	1.0591	8.787198401620444	34.86654552268604	60.6402
3_10111001_3_03000003	138.94	1421.6021426483758	-52.79781266204686	0.9762	8.036782816510144	28.15336693173341	65.1625
3_10111001_3_03000016	170.29	1446.175680127327	-53.29977421623422	1.0196	7.966800132880691	27.19914915671903	76.9344
3_10111001_3_03000024	250.07	1450.1988576640888	-50.76343446361293	1.0311	8.128959058182634	28.68468246603927	298.511
3_10111001_3_03000034	217.21	1479.2149099707672	-41.08398514655922	1.0149	8.299781727767112	30.26676810076404	134.8169
3_10111001_3_03000040	219.19	1389.0598032807627	-50.60301931348571	0.9517	8.032431601696985	28.20326877684311	154.8605
3_10111001_3_03000054	257.75	1618.4492899269867	-28.35471751612675	1.0927	8.688132872900933	33.55345052114319	62.1796
3_10111001_3_03000066	191.28	1565.664792661711	-20.243555274395064	1.1098	8.931624463927623	35.92278063183113	31.3642
3_10111001_3_03000101	126.26	1078.8546790971538	-99.9197073779998	0.8628	6.854374975228598	18.88341293055821	256.2852
3_10111001_3_03000112	144.84	1088.8316483130566	-96.99402148919269	0.9181	7.121651983592876	20.69686641274671	278.7122
3_10111001_3_03000125	148.67	1366.1519913387865	-53.29977421623422	0.9632	7.994120966401106	27.821160990320074	279.1762
3_10111001_3_03000133	92.32	1291.527084451786	-59.467272351848024	0.8964	7.773686755820703	26.246072291517233	213.5159
3_10111001_3_03000143	212.77	1425.2899488321607	-56.89474472226382	0.9863	7.886938370618515	26.715992749631504	270.3692
3_10111001_3_03000151	129.0	1318.1116119696856	-68.35574708373579	0.9053	7.4535782432595825	23.4062715879536	234.1584
3_10111001_3_03000165	167.83	1513.2660375999496	-32.99911156238101	1.0491	8.541420922049504	32.376115049161605	86.7079
3_10111001_3_03000202	162.53	1229.7826404315524	-63.6717368234878	0.9749	7.9321732825846745	27.225572727507053	80.8579
3_10111001_3_03000213	128.59	1252.1725875523493	-69.66040552307501	0.9308	7.666246308273148	25.188407084492685	250.9815
3_10111001_3_03000224	248.88	1364.2161992738706	-50.90391885316465	1.0299	8.241312997268901	29.763121070285358	304.0819
3_10111001_3_03000236	130.54	1367.2439625631205	-30.64600383075048	0.987	8.590003750767512	33.258027383994914	44.5229
3_10111001_3_03000240	222.16	1339.510775173508	-50.76343446361293	0.9524	8.063004162036043	28.51266784477511	65.9424
3_10111001_3_03000250	139.07	1361.447970172562	-37.47950339658	0.9529	8.390134893767044	31.53263707126429	34.4104
3_10111001_3_03000264	261.1	1507.9965502130249	-30.752474613191534	1.0826	8.680258262201109	33.60527800015423	95.9072
3_10111001_3_03000305	121.3	1449.098099836652	-28.002489110143124	0.9788	8.56949180795007	33.01398156709075	42.32
3_10111001_3_03000316	123.39	1365.8097010763208	-44.73022085546547	0.9626	8.096584670844647	28.61479095854348	71.6731
3_10111001_3_03000320	95.7	1161.0040623844327	-52.83085321827948	0.8305	7.908552220476817	27.842541354243693	74.4119
3_10111001_3_03000333	62.46	1307.3001132230052	-32.77076847452073	0.9001	8.445033281221567	32.36614718954379	55.4203
3_10111001_3_03000341	176.02	1287.731931164845	-56.89474472226382	0.8911	7.707969046923674	25.572887339176393	225.5846
